"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"REALIZADA";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4"
"TQRMNOQPWHMMKOCDEHPJB00801279";2023;1;1;1;40;"S";29;394;3;"";2;2;"";2;1;1;1;"";1;1;1;3;2;2;2;2;2;2;0;1;1;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;67600;"1";"2";"2";"1";"";"2";22533,33;"1";"1";"2";"1";"";"2";476;2;0;1;3;0;0
"TQRMNOUSSHMOKPCDEHPJB00801280";2023;1;1;1;40;"S";29;369;1;"";4;2;"";4;2;2;1;"";1;2;1;3;1;1;2;4;3;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;4;0;4;102500;"3";"3";"3";"3";"";"3";25625;"2";"2";"2";"2";"";"2";448;1;0;2;0;0;0
"TQRMNOPTQHMMKQCDEHPJB00801281";2023;1;1;1;40;"S";29;465;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;1;2;4;4;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;3;98;0;0;0
"TQRMNORQVHKLKMCDEHPJB00779368";2023;1;1;1;40;"S";29;381;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;310000;"8";"9";"9";"8";"";"9";103333,33;"8";"8";"9";"7";"";"9";480;1;0;98;0;0;0
"TQRMNOPXRHMNORCDEIJAH00802324";2023;1;1;1;1;"S";33;1836;2;"";3;1;"";2;2;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;0;2;0;0;0
"TQRMNORPRHJNMMCDEIKAH00796901";2023;1;1;1;43;"S";34;581;1;"";3;1;"";4;1;1;2;"";1;1;1;2;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;160000;"5";"5";"5";"5";"";"4";80000;"6";"6";"6";"6";"";"6";1079;1;2;98;0;0;0
"TQRMNOSPXHJLKMCDEIOAH00796219";2023;1;1;1;43;"N";38;173;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;240000;"7";"7";"7";"";"8";"7";60000;"5";"5";"4";"";"5";"5";232;2;0;1;0;0;0
"TQRMNOQTPHJMKPCDEIOAH00796220";2023;1;1;1;43;"N";38;121;1;"";3;1;"";2;2;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;140000;"4";"4";"4";"";"5";"4";70000;"6";"6";"5";"";"6";"6";144;1;0;2;0;0;0
"TQRMNOQUVHMOKNCDEIOAH00802979";2023;1;1;1;43;"N";38;97;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;350000;"9";"9";"9";"";"9";"9";70000;"6";"6";"5";"";"6";"6";135;2;1;98;0;0;0
"TQRMNOQUXHMOKNCDEIOAH00802980";2023;1;1;1;43;"N";38;114;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;2;98;0;0;0
"TQRMNOSTVHMOKNCDEIOAH00802981";2023;1;1;1;43;"N";38;110;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;140000;"4";"4";"4";"";"4";"4";70000;"6";"6";"5";"";"6";"6";125;1;2;98;0;0;0
"TQRMNOTUTHJKKOCDEIOAH00796893";2023;1;1;1;43;"N";38;185;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;200000;"6";"6";"6";"";"7";"6";200000;"10";"10";"10";"";"10";"10";184;1;0;98;0;0;0
"TQRMNOTUUHJKKOCDEIOAH00796894";2023;1;1;1;43;"N";38;148;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;0;2;82000;"2";"2";"2";"";"2";"2";41000;"3";"3";"3";"";"3";"3";199;1;0;98;0;0;0
"TQRMNOPYQHMMKSCDEIOAH00802982";2023;1;1;1;43;"N";38;199;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;3;"";2;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;82000;"2";"2";"2";"";"2";"2";82000;"6";"7";"6";"";"7";"7";217;1;0;97;0;0;0
"TQRMNOPXSHMMKPCDEIOAH00802983";2023;1;1;1;43;"N";38;136;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;3;0;3;300000;"8";"9";"8";"";"9";"8";100000;"7";"8";"7";"";"8";"8";194;1;0;98;0;0;0
"TQRMNOPSQHLLKOCDEIOAH00720102";2023;1;1;1;43;"N";38;137;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;2;0;3;0;0;0
"TQRMNOPYXHLLKPCDEIOAH00720104";2023;1;1;1;43;"N";38;131;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;1;1;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;400000;"9";"9";"9";"";"10";"9";200000;"10";"10";"10";"";"10";"10";197;1;0;98;0;0;0
"TQRMNORSVHMMOPCDEIIAD00801782";2023;1;1;1;1;"S";32;1326;2;"";4;1;"";1;1;1;1;"";1;1;1;1;2;1;2;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;1;1;2;2;2;4;0;4;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOSVVHKNOQCDEIIAD00785518";2023;1;1;1;1;"S";32;1310;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;0;2;586000;"10";"";"10";"10";"";"9";293000;"10";"";"10";"10";"";"9";2062;1;0;96;0;0;0
"TQRMNOTRUHMNKMCDEIJAH00802337";2023;1;1;1;1;"S";33;2068;1;"";2;2;"";4;2;1;2;"";1;2;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;5;0;5;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;0;2;3;4;5
"TQRMNOPTQHJOLSCDEHJGH00797381";2023;1;1;1;40;"S";23;242;1;"";4;1;"";4;1;1;1;"";1;2;1;2;2;1;2;4;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;153000;"5";"5";"5";"5";"";"5";30600;"2";"2";"3";"2";"";"2";258;2;0;98;0;0;0
"TQRMNOQXXHMOMMCDEHJGH00800762";2023;1;1;1;40;"S";23;207;1;"";3;2;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;2;2;1;2;0;1;1;1;"";1;"";1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;122000;"4";"4";"4";"4";"";"4";61000;"5";"5";"6";"5";"";"6";202;1;2;98;0;0;0
"TQRMNORXPHJLLUCDEHJGH00797383";2023;1;1;1;40;"S";23;293;1;"";5;1;"";3;1;1;1;"";1;1;1;1;1;2;2;5;1;1;1;2;1;2;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;450000;"10";"10";"10";"10";"";"10";450000;"10";"10";"10";"10";"";"10";293;1;0;98;0;0;0
"TQRMNOPVSHKOKNCDEHNHB00779130";2023;1;1;1;42;"S";27;66;1;"";1;2;"";1;2;1;1;"";1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;154672;"5";"5";"5";"5";"";"5";30934,4;"2";"2";"2";"2";"";"2";67;2;0;3;0;0;0
"TQRMNOSSQHLLKMCDEHMHF00717534";2023;1;2;1;42;"N";26;196;2;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;2;175836;"6";"6";"6";"";"6";"7";58612;"5";"5";"5";"";"5";"6";223;1;2;98;0;0;0
"TQRMNOSSRHJMKMCDEHMHF00793168";2023;1;1;1;42;"N";26;161;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;0;3;181000;"6";"6";"6";"";"6";"7";60333,33;"5";"5";"6";"";"5";"6";168;1;2;98;0;0;0
"TQRMNORSRHJMKNCDEFLID00794095";2023;1;1;1;43;"S";5;628;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;1;3;202000;"6";"7";"6";"6";"";"7";50500;"4";"4";"3";"4";"";"4";1313;2;0;98;0;0;0
"TQRMNORUYHLMKPCDEFLID00715042";2023;1;1;1;43;"S";5;488;1;"";2;1;"";4;1;1;1;"";1;1;1;3;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;0;4;105000;"3";"3";"3";"3";"";"3";26250;"2";"2";"1";"2";"";"2";757;1;0;98;0;0;0
"TQRMNORXWHLMKPCDEFLID00715031";2023;1;1;1;43;"S";5;391;2;"";2;1;"";9;1;1;1;"";1;1;1;3;2;2;2;2;1;2;0;2;2;2;0;0;0;0;2;"";2;"";3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;350000;"9";"9";"9";"9";"";"9";350000;"10";"10";"10";"10";"";"10";473;1;0;98;0;0;0
"TQRMNOQYWHMMKOCDEFLID00798754";2023;1;1;1;43;"S";5;716;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;300000;"8";"9";"8";"8";"";"8";75000;"6";"6";"5";"6";"";"6";984;2;0;98;0;0;0
"TQRMNORYSHLOKSCDEFLID00776307";2023;1;1;1;43;"S";5;346;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;83000;"2";"2";"2";"2";"";"2";83000;"6";"7";"6";"6";"";"7";449;1;0;96;0;0;0
"TQRMNOSWVHMLKRCDEFLID00798755";2023;1;1;1;43;"S";5;1002;2;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;4;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;2;1;161000;"5";"5";"5";"5";"";"5";53666,67;"4";"4";"4";"4";"";"4";738;1;0;98;0;0;0
"TQRMNOPPYHJLLLCDEFLID00798109";2023;1;1;1;43;"S";5;576;2;"";4;1;"";9;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;250000;"7";"8";"7";"7";"";"8";250000;"10";"10";"10";"10";"";"10";796;1;0;98;0;0;0
"TQRMNOURWHLMLLCDEGKDB00716343";2023;1;1;1;43;"N";14;144;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;620000;"10";"10";"10";"";"10";"10";155000;"9";"9";"9";"";"9";"10";383;96;0;1;2;0;0
"TQRMNOQXUHKMLMCDEGKDB00777610";2023;1;1;1;43;"N";14;70;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;6;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;2;3;98;0;0;0
"TQRMNOPQSHLKLQCDEOHCH00720202";2023;1;1;1;44;"N";91;149;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;230000;"7";"7";"6";"";"7";"6";76666,67;"6";"6";"4";"";"6";"5";160;1;0;96;0;0;0
"TQRMNOPPUHKNKMCDEOHCH00781399";2023;1;1;1;44;"N";91;42;2;"";3;1;"";2;1;1;1;"";1;1;1;1;1;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;20000;"1";"1";"1";"";"1";"1";6666,67;"1";"1";"1";"";"1";"1";42;1;0;98;0;0;0
"TQRMNOPPVHKNKMCDEOHCH00781520";2023;1;1;1;44;"N";91;53;2;"";3;1;"";2;1;1;1;"";1;1;1;1;1;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;180000;"6";"6";"4";"";"6";"5";180000;"9";"10";"9";"";"10";"9";53;1;0;98;0;0;0
"TQRMNOPSTHJKKMCDEFMDB00796943";2023;1;1;1;43;"N";6;183;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;"";1;"";1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;2;2;1;0;1;30000;"1";"1";"1";"";"1";"1";30000;"2";"2";"2";"";"2";"2";214;2;0;98;0;0;0
"TQRMNOQSRHMKKOCDEFMDB00798863";2023;1;1;1;43;"N";6;233;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;1;"";1;"";1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;30000;"1";"1";"1";"";"1";"1";30000;"2";"2";"2";"";"2";"1";349;1;0;98;0;0;0
"TQRMNOPYRHLOKPCDEFMDB00715210";2023;1;1;1;43;"N";6;166;1;"";2;1;"";4;2;1;1;"";1;1;1;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;50000;"1";"1";"1";"";"1";"1";25000;"1";"1";"1";"";"1";"1";289;1;2;98;0;0;0
"TQRMNOPYUHLOKPCDEFMDB00715211";2023;1;1;1;43;"N";6;229;1;"";3;1;"";9;1;1;1;"";1;1;1;1;1;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;120000;"4";"4";"4";"";"4";"4";120000;"8";"8";"8";"";"8";"8";282;2;0;98;0;0;0
"TQRMNORVVHJMLRCDEIKAH00802712";2023;1;1;1;43;"S";34;224;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;6;"";4;"TODO ELECTRICO";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;170000;"5";"5";"5";"5";"";"5";170000;"9";"9";"9";"9";"";"9";352;1;0;98;0;0;0
"TQRMNOPPSHMOLPCDEGIBJ00799534";2023;1;5;1;41;"N";12;269;1;"";7;2;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;6;"";2;"";1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0
"TQRMNORQQHMOLPCDEGIBJ00799569";2023;1;1;1;41;"N";12;299;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;4;1;3;118000;"3";"3";"4";"";"4";"4";29500;"2";"2";"2";"";"2";"2";320;1;0;2;0;0;0
"TQRMNOPURHMNLQCDEGIBJ00799570";2023;1;1;1;41;"N";12;287;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;0;2;216000;"7";"7";"8";"";"7";"7";108000;"8";"8";"9";"";"8";"9";292;2;0;1;0;0;0
"TQRMNOPUUHMNLQCDEGIBJ00799571";2023;1;1;1;41;"N";12;191;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;2;2;1;2;0;2;0;8;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;150000;"5";"5";"6";"";"5";"5";150000;"9";"9";"10";"";"9";"10";191;1;0;97;0;0;0
"TQRMNOVURHKOLPCDEGIBJ00783133";2023;1;1;1;41;"N";12;323;1;"";3;1;"";4;1;1;1;"";1;1;1;1;1;1;2;3;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;48800;"1";"1";"1";"";"1";"1";24400;"1";"1";"2";"";"1";"2";326;1;0;98;0;0;0
"TQRMNOSWTHMOKMCDEFOCD00799130";2023;1;1;1;41;"N";8;484;1;"";3;1;"";4;1;1;1;"";1;1;1;3;2;2;2;3;2;2;0;1;1;1;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;1;3;160000;"5";"5";"6";"";"5";"8";40000;"3";"3";"4";"";"3";"5";653;1;2;98;0;0;0
"TQRMNORRSHJOKMCDEFOCD00796546";2023;1;1;1;41;"N";8;279;1;"";2;1;"";4;1;1;1;"";1;1;1;1;1;1;2;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;90000;"2";"2";"3";"";"2";"4";45000;"3";"3";"5";"";"4";"6";382;2;0;98;0;0;0
"TQRMNOPQVHJKKNCDEFOCD00799131";2023;1;1;1;41;"N";8;1021;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;90000;"2";"2";"3";"";"3";"4";90000;"7";"7";"8";"";"7";"9";1285;1;0;98;0;0;0
"TQRMNOTPWHMLKNCDEFOCD00799132";2023;1;1;1;41;"N";8;547;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;4;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;2;98;0;0;0
"TQRMNOSTVHKOKNCDEFOCD00776884";2023;1;1;1;41;"N";8;296;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;1;3;130000;"4";"4";"5";"";"4";"7";32500;"2";"2";"3";"";"2";"4";407;1;2;98;0;0;0
"TQRMNORPYHLOKNCDEFOCD00776819";2023;1;1;1;41;"N";8;355;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;1;2;4;4;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;285000;"8";"8";"9";"";"8";"10";71250;"6";"6";"7";"";"6";"8";473;2;0;98;0;0;0
"TQRMNOPQTHJKKMCDEHLEH00793540";2023;1;1;1;40;"N";25;173;1;"";4;2;"";1;1;1;1;"";1;1;1;1;2;2;2;4;4;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;5;1;4;206000;"6";"7";"7";"";"7";"8";41200;"3";"3";"4";"";"3";"4";210;1;2;97;0;0;0
"TQRMNORQRHKLKMCDEHLEH00778804";2023;1;1;1;40;"N";25;144;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;5;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;2;0;1;0;0;0
"TQRMNOSTUHKLKMCDEHLEH00778795";2023;1;1;1;40;"N";25;144;2;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;3;1;2;119000;"3";"4";"4";"";"4";"4";39666,67;"3";"3";"4";"";"3";"4";167;1;0;98;0;0;0
"TQRMNOUWRHKOLTCDEFIAH00781758";2023;1;1;1;43;"S";2;584;1;"";2;1;"";1;1;1;2;"";1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;8;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;2;98;0;0;0
"TQRMNOQRWHLMMLCDEFIAH00714548";2023;1;1;1;43;"S";2;601;1;"";1;1;"";4;1;1;2;"";1;1;1;2;2;2;2;1;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;114000;"3";"3";"3";"3";"";"4";57000;"4";"5";"4";"4";"";"4";644;1;2;96;0;0;0
"TQRMNOQRYHLMMLCDEFIAH00714549";2023;1;1;1;43;"S";2;954;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;57000;"1";"1";"1";"1";"";"1";57000;"4";"5";"4";"4";"";"4";1346;97;0;98;0;0;0
"TQRMNORRXHKOMLCDEFIAH00775710";2023;1;1;1;43;"S";2;1299;1;"";2;2;"";4;2;1;1;"";1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;2;0;0;0
"TQRMNORYQHKOMLCDEFIAH00798283";2023;1;1;1;43;"S";2;1537;1;"";1;2;"";4;2;2;1;"";1;1;2;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;70500;"2";"2";"2";"2";"";"2";17625;"1";"1";"1";"1";"";"1";757;1;0;98;0;0;0
"TQRMNORTVHMOMMCDEFIAH00798284";2023;1;1;1;43;"S";2;732;1;"";2;1;"";5;1;1;1;"";1;1;1;2;1;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;3;4;0;0
