"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"REALIZADA";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4"
"TQTMNOQUWHLOTOCDEIJAH00807561";2023;2;1;1;1;"S";33;907;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;128000;"3";"";"3";"3";"";"3";64000;"4";"";"4";"4";"";"5";1440;1;2;98;0;0;0
"TQRMNOPRUHMKLPCDEIIAD00806983";2023;2;1;1;1;"S";32;995;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;3;0;3;1950000;"10";"";"10";"10";"";"10";650000;"10";"";"10";"10";"";"10";1703;1;0;96;0;0;0
"TQRMNORQRHMKLSCDEIIAD00806984";2023;2;1;1;1;"S";32;80;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;2;1;3;0;0;0
"TQRMNORSVHMNLTCDEIIAD00801853";2023;2;1;1;1;"S";32;1281;2;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;500000;"10";"";"9";"9";"";"8";250000;"10";"";"10";"10";"";"8";2383;1;2;98;0;0;0
"TQRMNOTTTHKNLSCDEIIAD00780051";2023;2;1;1;1;"S";32;1456;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNORYWHKNLTCDEIIAD00806985";2023;2;1;1;1;"S";32;1259;2;"";4;1;"";9;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;2;0;1;0;0;0
"TQRMNOTPVHLMMMCDEIIAD00806986";2023;2;1;1;1;"S";32;1599;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;480000;"9";"";"9";"9";"";"8";240000;"10";"";"10";"10";"";"8";3263;1;2;97;0;0;0
"TQRMNOSRXHKMLUCDEIIAD00780093";2023;2;1;1;1;"S";32;3811;2;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;1;2;1;2;2;4;1;3;590000;"10";"";"10";"10";"";"9";147500;"8";"";"8";"8";"";"6";5921;1;2;98;0;0;0
"TQRMNOQTPHJMLPCDEIIAD00791350";2023;2;1;1;1;"S";32;1623;2;"";1;1;"";9;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;4;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;300000;"8";"";"7";"8";"";"6";300000;"10";"";"10";"10";"";"9";2254;1;0;98;0;0;0
"TQRMNOPWRHJMLSCDEIIAD00785319";2023;2;1;1;1;"S";32;1368;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;5;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;220000;"6";"";"6";"6";"";"5";110000;"7";"";"7";"7";"";"4";2323;2;0;1;0;0;0
"TQRMNOSSVHJMLSCDEIIAD00785334";2023;2;1;1;1;"S";32;1310;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;4;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;260000;"7";"";"7";"7";"";"6";130000;"8";"";"8";"8";"";"5";2162;1;0;98;0;0;0
"TQRMNORPXHKLMNCDEIIAD00779756";2023;2;1;1;1;"S";32;1773;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;0;1;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOQTWHMKMPCDEIIAD00801881";2023;2;1;1;1;"S";32;883;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;2;"";1;"";1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;262000;"7";"";"7";"7";"";"6";131000;"8";"";"8";"8";"";"5";1469;1;0;2;0;0;0
"TQRMNOYPXHJKMNCDEIIAD00785343";2023;2;1;1;1;"S";32;1148;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;2;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOSXQHKOTMCDEIJAH00780701";2023;2;1;1;1;"S";33;4067;1;"";3;1;"";3;1;1;2;"";1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;0;2;0;0;0
"TQRMNOPYYHLOLPCDEGPDJ00805564";2023;2;1;1;40;"N";19;149;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;1;2;3;2;2;0;1;2;1;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;4;1;3;300000;"8";"8";"8";"";"8";"9";75000;"5";"5";"7";"";"6";"7";150;1;2;98;0;0;0
"TQRMNOSQQHMOMMCDEFIAH00798333";2023;2;1;1;43;"S";2;753;1;"";3;1;"";4;1;1;3;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;180000;"5";"5";"5";"5";"";"5";60000;"4";"4";"4";"4";"";"4";2289;2;3;1;0;0;0
"TQRMNOSSTHJOKNCDEFJAH00781864";2023;2;1;1;43;"N";3;259;1;"";4;1;"";3;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;560000;"10";"10";"10";"";"10";"10";112000;"7";"8";"7";"";"8";"6";465;2;0;98;0;0;0
"TQRMNOSTXHJMKOCDEFJAH00781891";2023;2;1;1;43;"N";3;219;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;1;1;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0
"TQRMNOPSQHMMKPCDEFJAH00803555";2023;2;1;1;43;"N";3;442;2;"";1;1;"";9;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;88000;"2";"2";"2";"";"2";"2";88000;"6";"6";"6";"";"6";"5";669;1;0;98;0;0;0
"TQRMNORPVHMMKPCDEFJAH00803556";2023;2;1;1;43;"N";3;222;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;158000;"4";"4";"4";"";"4";"5";52666,67;"3";"3";"3";"";"4";"3";391;1;0;98;0;0;0
"TQRMNOSSWHMOMMCDEIKAH00802756";2023;2;1;1;43;"S";34;1296;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;170000;"5";"5";"5";"5";"";"5";42500;"3";"3";"2";"3";"";"2";2167;2;0;1;3;4;0
"TQRMNOSSUHKLKOCDEIOAH00781362";2023;2;1;1;43;"N";38;184;2;"";3;1;"";9;2;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;150000;"4";"4";"4";"";"4";"5";50000;"3";"3";"3";"";"3";"3";225;2;0;1;0;0;0
"TQRMNOTSTHLKKNCDEIOAH00808232";2023;2;1;1;43;"N";38;142;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;1;0;1;215000;"6";"6";"6";"";"6";"6";215000;"9";"10";"10";"";"10";"10";206;1;0;98;0;0;0
"TQRMNOPYWHJMKPCDEIOAH00786886";2023;2;1;1;43;"N";38;152;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;125600;"3";"3";"3";"";"3";"4";41866,67;"2";"3";"2";"";"3";"2";194;3;0;2;0;0;0
"TQRMNOSQVHJMKPCDEIOAH00786865";2023;2;1;1;43;"N";38;135;1;"";3;1;"";5;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;230000;"6";"7";"7";"";"7";"7";57500;"4";"4";"3";"";"4";"4";148;1;2;98;0;0;0
"TQRMNOQUXHMOKNCDEIOAH00802980";2023;2;1;1;43;"N";38;83;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;80000;"2";"2";"2";"";"2";"2";26666,67;"1";"1";"1";"";"1";"1";98;1;0;98;0;0;0
"TQRMNOSTVHMOKNCDEIOAH00802981";2023;2;1;1;43;"N";38;90;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;100000;"2";"2";"2";"";"2";"2";50000;"3";"3";"3";"";"3";"3";106;2;0;98;0;0;0
"TQRMNORRVHJKKOCDEIOAH00786877";2023;2;1;1;43;"N";38;245;1;"";4;2;"";4;2;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;102000;"2";"2";"3";"";"3";"3";25500;"1";"1";"1";"";"1";"1";385;1;0;3;0;0;0
"TQRMNOPYQHMMKSCDEIOAH00802982";2023;2;1;1;43;"N";38;148;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;3;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;60000;"1";"1";"1";"";"1";"1";60000;"4";"4";"4";"";"4";"4";156;1;0;98;0;0;0
"TQRMNOPXSHMMKPCDEIOAH00802983";2023;2;1;1;43;"N";38;117;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;4;1;3;248000;"7";"7";"7";"";"7";"7";62000;"4";"4";"4";"";"5";"5";128;2;0;98;0;0;0
"TQRMNOPXWHLLKPCDEIOAH00808233";2023;2;1;1;43;"N";38;120;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0
"TQRMNOQQYHJKKPCDEIOAH00792785";2023;2;1;1;43;"N";38;266;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;288000;"7";"8";"8";"";"8";"8";144000;"8";"9";"8";"";"9";"9";405;1;2;98;0;0;0
"TQRMNORRYHLMKQCDEIOAH00808234";2023;2;1;1;43;"N";38;166;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;2;2;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;50000;"1";"1";"1";"";"1";"1";50000;"3";"3";"3";"";"3";"3";182;1;0;98;0;0;0
"TQRMNOSYQHLOKMCDEOJAH00808460";2023;2;1;1;44;"N";93;126;1;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;2;2;1;2;2;2;2;4;2;2;103000;"2";"2";"2";"";"3";"2";25750;"1";"1";"1";"";"1";"1";146;1;0;98;0;0;0
"TQRMNOPWUHJOKMCDEOJAH00787144";2023;2;1;1;44;"N";93;57;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;110000;"3";"3";"2";"";"3";"2";110000;"7";"7";"6";"";"8";"7";60;1;0;98;0;0;0
"TQRMNOSTWHKKKMCDEOJAH00787149";2023;2;1;1;44;"N";93;41;2;"";2;1;"";1;2;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;0;2;176000;"5";"5";"3";"";"5";"4";88000;"6";"6";"4";"";"6";"5";44;1;2;98;0;0;0
"TQRMNOTWWHLMKPCDEOJAH00808461";2023;2;1;1;44;"N";93;72;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;320000;"8";"8";"7";"";"8";"8";80000;"6";"6";"4";"";"6";"5";100;1;0;98;0;0;0
"TQRMNOTPRHLMKOCDEOJAH00808462";2023;2;1;1;44;"N";93;68;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;96;0;98;0;0;0
"TQRMNOQWSHKOKOCDEOJAH00781586";2023;2;1;1;44;"N";93;59;1;"";2;1;"";1;2;1;1;"";1;1;1;1;2;2;2;2;2;2;0;2;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;172000;"5";"5";"3";"";"5";"4";57333,33;"4";"4";"2";"";"4";"3";66;1;0;98;0;0;0
"TQRMNOQWUHKOKOCDEOJAH00781635";2023;2;1;1;44;"N";93;44;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;315000;"8";"8";"6";"";"8";"8";78750;"5";"6";"4";"";"6";"5";54;1;0;98;0;0;0
"TQRMNOQUYHMMKRCDEIOAH00802914";2023;2;1;1;43;"N";38;154;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;190000;"5";"5";"5";"";"5";"6";47500;"3";"3";"3";"";"3";"3";168;2;0;1;0;0;0
"TQRMNOSWVHKOKQCDEOJAH00781673";2023;2;1;1;44;"N";93;47;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;200000;"5";"6";"4";"";"6";"5";200000;"9";"9";"9";"";"10";"10";55;1;0;98;0;0;0
"TQRMNOQXQHKMKMCDEHIBB00784210";2023;2;1;1;40;"N";22;119;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;0;2;300000;"8";"8";"8";"";"8";"8";150000;"8";"9";"10";"";"9";"9";131;1;0;2;0;0;0
"TQRMNOSUWHKOKPCDEHIBB00778499";2023;2;1;1;40;"N";22;140;1;"";3;2;"";2;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;70000;"1";"1";"1";"";"1";"2";35000;"2";"2";"3";"";"2";"3";142;1;0;2;0;0;0
"TQRMNOSUYHKOKPCDEHIBB00778458";2023;2;1;1;40;"N";22;109;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;430000;"9";"9";"10";"";"9";"10";107500;"7";"7";"9";"";"8";"9";115;1;0;98;0;0;0
"TQRMNOQTWHLMKRCDEHIBB00805791";2023;2;1;1;40;"N";22;147;1;"";3;1;"";2;1;1;1;"";1;1;2;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;0;2;135000;"3";"4";"4";"";"4";"4";67500;"5";"5";"6";"";"5";"6";173;1;2;98;0;0;0
"TQRMNOQRXHJMKNCDEHGHJ00784098";2023;2;1;1;44;"N";20;133;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;2;0;3;0;0;0
"TQRMNOPPXHLNKRCDEHGHJ00805684";2023;2;1;1;44;"N";20;133;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;3;0;3;312000;"8";"8";"6";"";"8";"7";104000;"7";"7";"5";"";"7";"6";141;2;0;1;0;0;0
"TQRMNOQYRHLNKRCDEHGHJ00805685";2023;2;1;1;44;"N";20;169;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;400000;"9";"9";"8";"";"9";"8";133333,33;"8";"8";"7";"";"8";"7";173;2;0;1;0;0;0
"TQRMNORPYHKMKQCDEGKDB00777726";2023;2;1;1;43;"N";14;85;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;290000;"7";"8";"8";"";"8";"9";72500;"5";"5";"5";"";"5";"7";201;2;0;98;0;0;0
"TQRMNOPVPHLMKOCDEGKDB00805068";2023;2;1;1;43;"N";14;81;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;50000;"1";"1";"1";"";"1";"1";50000;"3";"3";"3";"";"3";"5";132;1;0;98;0;0;0
"TQRMNOPWVHMOKRCDEGKDB00805069";2023;2;51;1;43;"N";14;50;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;"";0;"";0;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;7000;"1";"1";"1";"";"1";"1";7000;"1";"1";"1";"";"1";"1";55;1;0;98;0;0;0
"TQRMNOQQYHKOKRCDEGKDB00805070";2023;2;1;1;43;"N";14;90;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;3;0;98;0;0;0
"TQRMNOUTXHJMKRCDEGKDB00783493";2023;2;1;1;43;"N";14;137;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;2;0;98;0;0;0
"TQRMNOPTXHKOKSCDEGKDB00777713";2023;2;1;1;43;"N";14;110;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;2;2;1;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;106000;"2";"3";"3";"";"3";"3";53000;"3";"3";"3";"";"4";"5";116;2;0;1;0;0;0
"TQRMNORWUHKOKSCDEGKDB00777716";2023;2;1;1;43;"N";14;91;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;2;2;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;4;0;4;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;2;0;0;0
"TQRMNORWXHKOKSCDEGKDB00777679";2023;2;1;1;43;"N";14;144;1;"";4;2;"";4;1;1;1;"";1;1;2;1;2;2;2;4;3;2;0;2;2;2;0;0;0;0;2;"";2;"";3;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;8;3;5;60000;"1";"1";"1";"";"1";"2";7500;"1";"1";"1";"";"1";"1";138;1;0;4;5;0;0
"TQRMNOUTUHJMKSCDEGKDB00783481";2023;2;1;1;43;"N";14;95;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;"";1;"";1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;1;0;1;20000;"1";"1";"1";"";"1";"1";20000;"1";"1";"1";"";"1";"1";98;1;0;98;0;0;0
"TQRMNOUTXHJMKSCDEGKDB00783487";2023;2;1;1;43;"N";14;95;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;"";1;"";1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2;2;1;0;1;34000;"1";"1";"1";"";"1";"1";34000;"2";"2";"2";"";"2";"3";137;1;0;98;0;0;0
"TQRMNOPUYHLNKMCDEIIAD00806999";2023;2;1;1;1;"S";32;1732;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;2;0;1;0;0;0
"TQRMNOPRXHJNKNCDEIIAD00807000";2023;2;1;1;1;"S";32;2170;2;"";1;1;"";9;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;"";1;"";1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;132000;"3";"";"3";"3";"";"3";132000;"8";"";"8";"8";"";"5";2879;1;0;98;0;0;0
"TQRMNOUQWHJMKPCDEIIAD00785355";2023;2;1;1;1;"S";32;3225;2;"";4;1;"";9;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;3;1;2;280000;"7";"";"7";"7";"";"6";93333,33;"6";"";"6";"6";"";"4";4951;1;0;98;0;0;0
