"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"REALIZADA";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4"
"TQRMNORPTHLLLPCDEFMDB00803954";2023;3;1;1;43;"N";6;316;1;"";2;2;"";2;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;2;2;2;0;0;0;0;1;"";2;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;2;2;2;2;2;0;2;235000;"5";"5";"5";"";"5";"4";117500;"6";"6";"6";"";"6";"5";455;1;0;98;0;0;0
"TQRMNOPYXHLMLQCDEFMDB00803961";2023;3;1;1;43;"N";6;164;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;5;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;338000;"6";"7";"7";"";"7";"6";112666,67;"6";"6";"5";"";"6";"5";370;2;1;3;0;0;0
"TQRMNOQWWHLMLQCDEFMDB00804072";2023;3;2;1;43;"N";6;219;1;"";1;2;"";2;2;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;2;3;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;2;1;98;0;0;0
"TQRMNOTTWHJNLQCDEFMDB00782463";2023;3;1;1;43;"N";6;408;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;595000;"9";"9";"9";"";"9";"8";198333,33;"8";"8";"8";"";"8";"8";714;1;0;98;0;0;0
"TQRMNOPPQHMOKRCDEGLDF00810326";2023;3;1;1;41;"N";15;126;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;365000;"7";"7";"8";"";"7";"8";121666,67;"6";"6";"8";"";"6";"8";136;2;0;1;0;0;0
"TQRMNOQQWHMOKRCDEGLDF00810327";2023;3;1;1;41;"N";15;141;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;0;2;225000;"4";"5";"6";"";"5";"6";112500;"6";"6";"7";"";"6";"8";152;1;0;2;0;0;0
"TQRMNOPVSHLOSTCDEIJAH00807246";2023;3;1;1;1;"S";33;3318;2;"";1;1;"";2;1;1;1;"";1;1;2;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;4;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;40000;"1";"";"1";"1";"";"1";40000;"2";"";"2";"2";"";"2";3214;1;0;98;0;0;0
"TQRMNOQTUHMOSPCDEIJAH00812826";2023;3;1;1;1;"S";33;5157;1;"";2;2;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;2;2;2;0;0;0;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;3;3;242000;"5";"";"4";"5";"";"5";40333,33;"2";"";"2";"2";"";"2";7328;1;0;2;0;0;0
"TQRMNORUUHJMSTCDEIJAH00812827";2023;3;1;1;1;"S";33;3319;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;350000;"7";"";"6";"7";"";"7";87500;"4";"";"4";"4";"";"4";5149;2;0;98;0;0;0
"TQRMNOTQUHJMSTCDEIJAH00812828";2023;3;1;1;1;"S";33;2466;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;2;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;380000;"7";"";"7";"7";"";"7";126666,67;"6";"";"6";"6";"";"7";4565;2;0;1;0;0;0
"TQRMNOQRWHMMSSCDEIJAH00812829";2023;3;1;1;1;"S";33;931;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;1;2;2;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;394360;"7";"";"7";"7";"";"7";131453,33;"6";"";"6";"6";"";"7";2073;1;0;98;0;0;0
"TQRMNORWVHMMSSCDEIJAH00812830";2023;3;1;1;1;"S";33;1258;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;1;2;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;1;3;242000;"5";"";"4";"5";"";"5";60500;"3";"";"3";"3";"";"3";2317;2;0;98;0;0;0
"TQRMNOSRPHMMSUCDEIJAH00812831";2023;3;1;1;1;"S";33;814;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOPWPHKORSCDEIJAH00791773";2023;3;1;1;1;"S";33;1984;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;1;2;2;1;2;0;2;2;2;0;0;0;0;1;"";2;"";2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;3;1;2;294500;"6";"";"5";"6";"";"6";98166,67;"5";"";"4";"5";"";"5";3708;1;2;98;0;0;0
"TQRMNOQVTHKMRLCDEIJAH00791766";2023;3;1;1;1;"S";33;660;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;1;3;180000;"3";"";"3";"3";"";"3";45000;"2";"";"2";"2";"";"2";999;1;0;98;0;0;0
"TQRMNOSYUHKMRLCDEIJAH00812821";2023;3;1;1;1;"S";33;545;1;"";3;2;"";4;2;1;2;"";1;1;2;2;2;2;2;3;2;2;0;2;2;2;0;0;0;0;2;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;130000;"2";"";"2";"2";"";"2";43333,33;"2";"";"2";"2";"";"2";1148;1;0;98;0;0;0
"TQRMNOQQRHJOSQCDEIJAH00785827";2023;3;1;1;1;"S";33;2821;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;5;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2;4;0;4;100000;"2";"";"1";"1";"";"2";25000;"1";"";"1";"1";"";"1";4659;2;0;1;3;4;0
"TQRMNOSVWHKLRNCDEIJAH00791918";2023;3;1;1;1;"S";33;3738;1;"";4;1;"";9;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;8;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;300000;"6";"";"5";"6";"";"6";300000;"10";"";"9";"10";"";"10";5296;1;0;98;0;0;0
"TQRMNOUQSHKLRNCDEIJAH00792355";2023;3;1;1;1;"S";33;2937;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;220000;"4";"";"4";"4";"";"4";110000;"5";"";"5";"5";"";"6";5061;1;2;98;0;0;0
"TQRMNOPQWHKMLRCDEIKAH00792502";2023;3;1;1;43;"S";34;530;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;2;98;0;0;0
"TQRMNOPWPHJMLPCDEIKAH00792425";2023;3;1;1;43;"S";34;473;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;8;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;2;98;0;0;0
"TQRMNORTPHJMLPCDEIKAH00786635";2023;3;1;1;43;"S";34;473;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;167500;"3";"3";"3";"3";"";"4";83750;"4";"4";"4";"4";"";"4";841;2;0;97;0;0;0
"TQRMNOSSPHKMLTCDEIKAH00792473";2023;3;1;1;43;"S";34;619;1;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;360000;"7";"7";"7";"7";"";"8";180000;"8";"8";"8";"8";"";"9";1467;2;0;1;0;0;0
"TQRMNORUVHJOLQCDEIKAH00786616";2023;3;1;1;43;"S";34;641;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;1;98;0;0;0
"TQRMNOPQYHMMLTCDEIKAH00812961";2023;3;1;1;43;"S";34;572;1;"";5;1;"";3;1;1;1;"";1;1;1;1;2;1;2;5;2;2;0;2;1;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;72000;"1";"1";"1";"1";"";"1";36000;"1";"1";"1";"1";"";"1";1356;1;2;98;0;0;0
"TQRMNORPQHMNLUCDEIKAH00812962";2023;3;1;1;43;"S";34;450;2;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;1;2;130000;"2";"2";"2";"2";"";"2";43333,33;"2";"2";"2";"2";"";"1";712;1;0;3;0;0;0
"TQRMNOQYUHJNLTCDEIKAH00792445";2023;3;1;1;43;"S";34;643;1;"";2;1;"";3;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;2;0;0;0
"TQRMNOQPWHMOMLCDEIKAH00812963";2023;3;1;1;43;"S";34;529;1;"";3;1;"";3;1;1;1;"";1;1;1;1;1;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;3;1;2;128000;"2";"2";"2";"2";"";"2";42666,67;"2";"2";"2";"2";"";"1";808;1;0;98;0;0;0
"TQRMNOVUXHMOMMCDEIKAH00812964";2023;3;1;1;43;"S";34;952;1;"";3;1;"";4;2;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;0;4;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;2;3;4;0;0
"TQRMNOVVPHMOMMCDEIKAH00812965";2023;3;1;1;43;"S";34;1085;1;"";2;1;"";4;2;1;1;"";1;1;1;1;2;1;2;2;1;2;0;2;2;2;0;0;0;0;1;"";2;"";1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;0;1;0;0;0
"TQRMNOWXPHMOMMCDEIKAH00812966";2023;3;1;1;43;"S";34;1119;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;2;1;1;1;1;1;2;0;2;0;1;"";2;"";1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;0;3;1;0;0
"TQRMNOWXSHMOMMCDEIKAH00812967";2023;3;1;1;43;"S";34;1002;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;0;1;0;0;0
"TQRMNOPYWHLLKOCDEHGHJ00805668";2023;3;1;1;44;"N";20;222;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;700000;"9";"10";"9";"";"10";"9";175000;"8";"8";"7";"";"8";"6";459;2;0;98;0;0;0
"TQSMNOPRWHLOKPCDEGOIH00805402";2023;3;1;1;40;"N";18;178;1;"";2;1;"";1;1;1;1;"";1;1;1;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";3;1;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;3;0;3;70000;"1";"1";"1";"";"1";"1";23333,33;"1";"1";"1";"";"1";"1";189;1;2;3;0;0;0
"TQRMNOPRWHLOKPCDEGOIH00805436";2023;3;1;1;40;"N";18;354;1;"";1;2;"";2;1;1;1;"";2;0;0;0;2;2;2;1;1;2;0;2;2;2;0;0;0;0;2;"";2;"";4;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;80000;"1";"1";"1";"";"1";"1";80000;"4";"4";"5";"";"4";"6";355;1;0;98;0;0;0
"TQRMNOSUWHMOKRCDEOHCH00813376";2023;3;1;1;44;"N";91;101;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;135000;"2";"2";"1";"";"2";"2";67500;"3";"3";"2";"";"4";"2";107;2;0;1;0;0;0
"TQRMNOSWVHLOKRCDEOHCH00808367";2023;3;1;1;44;"N";91;298;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;90000;"1";"1";"1";"";"1";"1";90000;"4";"5";"3";"";"5";"4";313;1;0;98;0;0;0
"TQRMNOSUPHLOKQCDEGKDB00805029";2023;3;1;1;43;"N";14;117;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;2;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;5;1;4;400000;"7";"8";"8";"";"8";"8";80000;"4";"4";"4";"";"4";"5";197;2;0;98;0;0;0
"TQRMNOTWRHLMLLCDEGKDB00805084";2023;3;1;1;43;"N";14;63;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;"";2;"";1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;70000;"1";"1";"1";"";"1";"1";70000;"3";"3";"3";"";"4";"5";101;1;0;98;0;0;0
"TQRMNOTPYHKNQMCDEIJAH00812832";2023;3;1;1;1;"S";33;1872;1;"";3;1;"";2;1;1;1;"";1;1;1;3;2;2;2;3;1;1;1;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;0;2;0;0;0
"TQSMNOPQWHJMQUCDEIJAH00791699";2023;3;1;1;1;"S";33;2100;2;"";1;2;"";4;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;5;1;4;100000;"2";"";"1";"2";"";"2";20000;"1";"";"1";"1";"";"1";3286;2;0;98;0;0;0
"TQRMNOSSPHJMQUCDEIJAH00786214";2023;3;1;1;1;"S";33;1530;1;"";3;1;"";4;2;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;440000;"8";"";"7";"8";"";"8";146666,67;"7";"";"6";"7";"";"7";2883;2;0;1;0;0;0
"TQRMNOPYRHKMQNCDEIJAH00791930";2023;3;1;1;1;"S";33;338;1;"";2;1;"";4;2;1;1;"";1;1;1;2;2;1;2;2;2;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;3;1;2;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;2;0;1;0;0;0
"TQRMNORWTHKMQNCDEIJAH00791928";2023;3;1;1;1;"S";33;331;1;"";2;3;"";4;2;2;2;"";1;2;1;3;2;1;2;2;1;2;0;2;2;2;0;0;0;0;2;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;2;98;0;0;0
"TQRMNOWQTHKLLSCDEFJAH00793731";2023;3;1;1;43;"N";3;438;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;5;4;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;2;0;98;0;0;0
"TQSMNOQRPHJLSSCDEIJAH00812833";2023;3;1;1;1;"S";33;2631;2;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;220000;"4";"";"4";"4";"";"4";110000;"5";"";"5";"5";"";"6";3295;1;0;98;0;0;0
"TQRMNORXPHJLSSCDEIJAH00812834";2023;3;1;1;1;"S";33;2397;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;292000;"6";"";"5";"6";"";"6";292000;"9";"";"9";"9";"";"10";3056;1;0;98;0;0;0
"TQRMNORVYHLMSRCDEIJAH00807542";2023;3;1;1;1;"S";33;3535;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;2;2;2;0;0;0;0;6;"";1;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;2;3;4;5;0
"TQRMNOQRSHLLSSCDEIJAH00807543";2023;3;1;1;1;"S";33;2172;1;"";4;1;"";3;1;1;1;"";1;1;1;1;2;2;2;4;2;1;1;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;2;0;2;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;2;98;0;0;0
"TQRMNOSPXHKMOSCDEIJAH00791936";2023;3;1;1;1;"S";33;2120;1;"";5;1;"";3;1;1;1;"";1;1;1;1;2;2;2;5;4;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;70000;"1";"";"1";"1";"";"1";17500;"1";"";"1";"1";"";"1";4144;2;0;1;3;4;0
"TQRMNOSTPHLOPOCDEIJAH00807576";2023;3;1;1;1;"S";33;3083;1;"";1;1;"";2;2;1;1;"";1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;2;98;0;0;0
"TQRMNOQSXHLLPQCDEIJAH00807578";2023;3;1;1;1;"S";33;2015;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;100000;"1";"";"1";"1";"";"2";33333,33;"1";"";"1";"1";"";"1";4659;2;0;98;0;0;0
"TQRMNOSRSHKKKPCDEFIAH00787316";2023;3;1;1;43;"S";2;1358;2;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;85000;"1";"1";"1";"1";"";"1";85000;"4";"4";"4";"4";"";"4";1367;1;0;98;0;0;0
"TQRMNOSRUHKKKPCDEFIAH00787313";2023;3;1;1;43;"S";2;660;1;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;100000;"1";"2";"2";"1";"";"2";100000;"5";"5";"5";"5";"";"5";398;1;0;98;0;0;0
"TQRMNORYQHKKKQCDEFIAH00808664";2023;3;1;1;43;"S";2;950;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;540000;"9";"9";"9";"9";"";"9";270000;"9";"9";"9";"9";"";"9";521;1;2;98;0;0;0
"TQRMNOTPYHJMKTCDEFIAH00781836";2023;3;2;1;43;"S";2;429;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;3;"";1;"";1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;0;2;100000;"1";"2";"2";"1";"";"2";50000;"2";"2";"2";"2";"";"2";851;1;2;98;0;0;0
"TQRMNOTQPHJMKTCDEFIAH00781702";2023;3;1;1;43;"S";2;502;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;0;2;371000;"7";"7";"7";"7";"";"7";185500;"8";"8";"8";"8";"";"7";1083;1;2;98;0;0;0
"TQRMNOPWTHJLKUCDEFIAH00781693";2023;3;1;1;43;"S";2;822;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;2;98;0;0;0
"TQRMNOTPXHLOLPCDEFPCH00804445";2023;3;1;1;44;"N";9;466;1;"";1;2;"";4;1;1;1;"";1;1;1;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;320000;"6";"7";"5";"";"7";"4";160000;"7";"8";"6";"";"8";"6";516;1;2;98;0;0;0
"TQRMNOTRRHKOLOCDEFPCH00796500";2023;3;1;1;44;"N";9;277;1;"";1;2;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;4;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;6;1;5;450000;"8";"8";"7";"";"8";"7";75000;"3";"4";"2";"";"4";"3";275;1;0;98;0;0;0
"TQRMNOQQXHKOLPCDEFPCH00788466";2023;3;1;1;44;"N";9;235;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;575000;"9";"9";"8";"";"9";"8";143750;"7";"7";"5";"";"7";"5";255;2;0;4;0;0;0
"TQRMNOSVPHKOLPCDEFPCH00788476";2023;3;1;1;44;"N";9;170;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;120000;"2";"2";"1";"";"2";"1";120000;"6";"6";"4";"";"6";"4";162;1;0;97;0;0;0
"TQRMNORXUHLOLQCDEFPCH00804448";2023;3;1;1;44;"N";9;111;1;"";1;2;"";1;1;1;1;"";1;2;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;180000;"3";"4";"2";"";"3";"2";180000;"8";"8";"7";"";"8";"7";113;1;0;98;0;0;0
