"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"REALIZADA";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V2_02";"V2_03";"V21_01";"V22_01";"V3";"V4";"V5_02";"V5_03";"V6";"V7";"V8";"V9";"V10";"V11_01";"V11_02";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4";"V5_01";"V21_02";"V21_03";"V22_02";"V22_03";"V2_01"
"TQRMNORSVHJLLLCDEFJAH00867008";2024;3;1;1;43;"N";3;364;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1300000;7;8;8;;8;7;650000;8;9;8;;9;8;623;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOPVPHMMMNCDEFKID00808844";2024;3;1;1;43;"S";4;591;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;4;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;330000;2;2;2;1;;2;330000;5;5;5;5;;4;679;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNORQXHMOKOCDEGLDF00810305";2024;3;1;1;41;"N";15;205;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;6;3;3;1410000;8;8;9;;8;9;235000;3;4;5;;4;6;249;1;0;3;0;0;0;2;2;2;1;2;1
"TQRMNORUVHKMQUCDEIJAH00869713";2024;3;1;1;1;"S";33;2114;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;0;3;0;12;;12;12;;12;0;12;;12;12;;12;0;2;3;98;0;0;0;2;2;2;2;2;0
"TQRMNOPUSHKLKTCDEGNFJ00871539";2024;3;1;1;44;"N";17;175;1;"";2;1;"";3;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2000000;9;9;8;;10;8;2000000;10;10;10;;10;10;199;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOQUWHMNKMCDEFKID00808810";2024;3;1;1;43;"S";4;651;1;"";3;1;"";2;1;1;1;"";1;1;1;3;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2550000;10;10;10;10;;10;1275000;10;10;10;10;;10;764;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOQRVHLOKOCDEHMHF00806209";2024;3;1;1;42;"N";26;156;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;4;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;3;98;0;0;0;2;2;2;2;2;0
"TQRMNORSYHMMKPCDEGKDB00853055";2024;3;2;1;43;"N";14;105;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;3;"";2;"";1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;520000;3;3;3;;3;4;520000;7;8;7;;8;8;129;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOSXPHKMKUCDEIKAH00872448";2024;3;1;1;43;"S";34;423;2;"";1;1;"";9;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;5;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;0;2;1000000;6;6;6;6;;6;500000;7;7;7;7;;7;1271;2;0;98;0;0;0;2;2;2;2;2;2
"TQRMNOSXQHJMLQCDEGPDJ00865190";2024;3;1;1;40;"N";19;200;1;"";3;1;"";2;2;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;1;2;2;2;2;2;0;2;1148000;7;7;8;;7;7;574000;8;8;9;;8;9;200;2;0;98;0;0;0;2;2;1;2;1;1
"TQRMNOQUPHKOLTCDEFLID00867036";2024;3;1;1;43;"S";5;283;2;"";2;1;"";4;1;1;1;"";1;1;1;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;1;0;0;0;2;2;2;2;1;2
"TQSMNOQTQHMKMTCDEIIAD00854811";2024;3;1;1;1;"S";32;1933;2;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;460000;2;;2;2;;2;460000;7;;6;7;;4;2662;1;0;97;0;0;0;2;2;2;2;2;1
"TQRMNOQTTHMKKPCDEGNFJ00810349";2024;3;1;1;44;"N";17;376;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2800000;10;10;9;;10;9;2800000;10;10;10;;10;10;407;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOTRYHKLNSCDEIJAH00866917";2024;3;1;1;1;"S";33;1304;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;8;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;610000;3;;3;3;;3;305000;5;;4;5;;5;2366;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNORVUHMOLLCDEHNHB00811345";2024;3;1;1;42;"S";27;275;1;"";3;2;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;4;0;4;612800;3;4;4;3;;4;153200;2;2;2;2;;3;295;1;2;3;4;0;0;2;2;2;2;1;2
"TQSMNOPPQHLOTQCDEIJAH00870726";2024;3;1;1;1;"S";33;2219;1;"";3;1;"";2;1;1;2;"";1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;520000;3;;2;3;;3;520000;7;;7;7;;8;2860;1;0;97;0;0;0;2;2;2;2;2;1
"TQRMNOPXTHLMSRCDEIJAH00812302";2024;3;1;1;1;"S";33;1998;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;1;1;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;96;0;0;0;2;2;2;2;2;1
"TQRMNOSWVHJNKQCDEIHJF00866111";2024;3;1;1;44;"N";31;48;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;160000;1;1;1;;1;1;160000;2;2;1;;2;1;50;1;0;98;0;0;0;2;2;2;2;2;2
"TQRMNOQYVHKMKTCDEHJGH00867941";2024;3;1;1;40;"S";23;341;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;5;4;2;0;2;2;2;0;0;0;0;8;"";1;"";1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;2;6;1060000;6;7;7;6;;7;132500;2;2;2;1;;2;365;1;0;3;4;0;0;2;2;2;2;2;1
"TQRMNORTPHJKKUCDEIGED00864719";2024;3;1;1;43;"N";30;124;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;2;0;0;2;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;0;1;330048;2;2;2;;2;2;330048;5;5;5;;6;4;114;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNORWTHLLLLCDEGPDJ00805506";2024;3;1;1;40;"N";19;183;1;"";3;2;"";2;2;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;3;0;3;630000;4;4;4;;4;4;210000;3;3;4;;3;4;183;1;3;98;0;0;0;2;2;2;2;2;0
"TQRMNOQWYHJNLRCDEHJGH00866199";2024;3;1;1;40;"S";23;254;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;1;2;2;2;2;0;0;0;0;1;"";1;"";1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;0;1;290000;1;1;1;1;;2;290000;4;5;6;4;;6;260;1;0;97;0;0;0;2;2;2;2;2;1
"TQRMNORSQHJMKOCDEHIBB00864321";2024;3;52;1;40;"N";22;116;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;"";0;"";0;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;410000;2;2;2;;3;3;410000;6;7;8;;7;8;137;1;0;98;0;0;0;1;2;2;2;2;0
"TQRMNORXSHLMKOCDEGPDJ00805584";2024;3;1;1;40;"N";19;117;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;680000;4;4;5;;5;5;680000;8;9;9;;9;9;117;96;0;98;0;0;0;2;2;2;2;2;1
"TQRMNORWTHKMKPCDEOJAH00871440";2024;3;1;1;44;"N";93;87;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;2;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOPVPHLNLPCDEIGED00806629";2024;3;1;1;43;"N";30;106;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;3;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;2;2;2;2;2;2
"TQRMNOTWQHJOKQCDEFNFF00861868";2024;3;1;1;41;"N";7;295;1;"";4;2;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;2;2;9;2;7;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;1;4;0;0;2;2;2;1;2;1
"TQRMNOQSSHLLNLCDEIIAD00807009";2024;3;1;1;1;"S";32;2919;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;96;0;98;0;0;0;2;1;2;2;2;2
"TQRMNORVQHJMKOCDEIGED00862646";2024;3;1;1;43;"N";30;93;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;1;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;600000;3;4;3;;4;4;600000;8;8;8;;8;7;101;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOQSQHMMMSCDEIIAD00811947";2024;3;1;1;1;"S";32;200;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;1028000;6;;6;6;;4;1028000;10;;9;9;;8;290;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOPRPHMLKRCDEFIAH00808635";2024;3;1;1;43;"S";2;1235;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1000000;6;6;6;6;;6;500000;7;8;7;7;;7;1415;1;0;2;0;0;0;2;2;2;2;2;1
"TQRMNOUSQHLNNTCDEIIAD00806994";2024;3;1;1;1;"S";32;1598;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;2;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;0;4;0;12;;12;12;;12;0;12;;12;12;;12;0;1;2;3;4;0;0;2;2;2;2;2;0
"TQRMNOQYTHMNMLCDEIJAH00812295";2024;3;1;1;1;"S";33;1902;1;"";4;1;"";2;1;1;1;"";1;1;1;2;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;0;3;3050000;10;;10;10;;10;1016666,67;10;;9;9;;10;4550;2;0;1;3;0;0;2;2;2;2;2;0
"TQRMNOPYUHLOKSCDEHPJB00806496";2024;3;2;1;40;"S";29;354;2;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1050000;6;7;7;6;;7;525000;7;8;9;7;;9;391;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNORTSHKMKOCDEGOIH00871497";2024;3;1;1;40;"N";18;303;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;2;0;0;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;50000;1;1;1;;1;1;50000;1;1;1;;1;1;299;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOSVVHLKKTCDEIHJF00806787";2024;3;1;1;44;"N";31;194;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;2;0;0;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;3;2;1;250000;1;1;1;;1;1;83333,33;1;1;1;;1;1;205;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNORRXHKNLMCDEOJAH00867275";2024;3;1;1;44;"N";93;164;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOQUWHJOKOCDEGJBF00862347";2024;3;1;1;43;"S";13;827;1;"";3;1;"";2;1;1;1;"";1;1;2;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1066500;6;7;6;6;;7;266625;4;4;4;4;;4;935;1;2;3;4;0;0;1;2;2;2;2;0
"TQRMNOPXVHJMLOCDEHPJB00864801";2024;3;1;1;40;"S";29;362;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;1;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;0;2;2080000;9;10;10;9;;10;1040000;10;10;10;9;;10;483;2;1;96;0;0;0;2;2;2;2;2;1
"TQRMNORXSHMNKMCDEFIAH00851534";2024;3;1;1;43;"S";2;1011;1;"";5;1;"";4;1;1;1;"";1;1;1;2;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;1;2;2;2;2;5;1;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;1;98;0;0;0;2;2;2;2;2;0
"TQRMNOUPPHKMKMCDEHNHB00869308";2024;3;1;1;42;"S";27;624;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;2;2;2;0;0;0;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;5;1;4;2202900;9;10;10;9;;10;440580;7;7;7;6;;8;705;3;0;1;0;0;0;1;2;1;2;1;2
"TQRMNOURQHJMLMCDEIOAH00862818";2024;3;1;1;43;"N";38;134;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;3000000;10;10;10;;10;10;1500000;10;10;10;;10;10;210;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNQPVWHMOKTCDEFNFF00809335";2024;3;1;1;41;"N";7;333;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;1;0;0;0;2;2;2;2;2;0
"TQRMNOQUQHMMLPCDEIGED00811749";2024;3;1;1;43;"N";30;192;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;1;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1500000;8;8;8;;9;8;750000;9;9;9;;9;8;290;1;2;98;0;0;0;2;2;2;2;2;1
"TQRMNOPYQHJMLSCDEHPJB00863348";2024;3;1;1;40;"S";29;305;1;"";6;1;"";4;1;1;1;"";1;1;1;1;2;2;2;6;2;1;1;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;3;98;0;0;0;2;2;2;2;2;0
"TQRMNORRPHMMLUCDEGJBF00809915";2024;3;1;1;43;"S";13;683;2;"";1;1;"";1;1;1;1;"";1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;900000;5;6;6;5;;6;900000;9;10;9;9;;9;711;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPTTHMMKRCDEHJGH00810942";2024;3;1;1;40;"S";23;300;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;730000;4;5;5;4;;5;365000;6;6;7;5;;7;309;2;0;98;0;0;0;2;2;2;2;2;1
"TQRMNORWWHKLNNCDEIIAD00871210";2024;3;1;1;1;"S";32;1227;1;"";5;1;"";3;1;1;1;"";1;1;1;1;2;2;2;5;1;1;1;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOQPXHKOKRCDEIKAH00871904";2024;3;1;1;43;"S";34;414;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;400000;2;2;2;2;;2;400000;6;6;6;6;;6;290;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOSSRHKKKOCDEHNHB00867026";2024;3;1;1;42;"S";27;107;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;603000;3;4;4;3;;4;201000;3;3;3;3;;3;119;1;0;2;3;0;0;2;2;2;2;1;2
"TQRMNORUSHKMLNCDEFKID00867108";2024;3;1;1;43;"S";4;657;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;5;2;2;0;1;1;2;2;0;2;0;2;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;770000;4;5;5;4;;4;256666,67;4;4;3;4;;3;897;2;0;3;0;0;0;2;2;2;2;2;0
"TQRMNOSYUHJOLSCDEFJAH00863071";2024;3;1;1;43;"N";3;517;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;0;2;1500000;8;8;8;;9;8;750000;9;9;9;;9;8;840;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNORWWHJNKNCDEGJBF00863124";2024;3;1;1;43;"S";13;536;1;"";3;2;"";2;2;1;1;"";1;1;2;2;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;700000;4;4;4;4;;4;233333,33;3;4;3;3;;3;592;1;0;2;0;0;0;2;2;2;2;1;2
"TQRMNOQXXHMKLSCDEHNHB00811449";2024;3;1;1;42;"S";27;626;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;1;0;0;0;2;1;1;1;1;1
"TQRMNOTUWHMNOUCDEIJAH00812610";2024;3;1;1;1;"S";33;3483;1;"";4;1;"";4;1;1;1;"";1;1;1;2;2;2;2;4;2;1;1;2;1;2;2;0;2;0;4;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;656000;4;;3;4;;4;131200;2;;1;1;;2;4911;2;3;98;0;0;0;1;2;1;2;2;2
"TQRMNOWRUHMOKOCDEHIBB00810843";2024;3;1;1;40;"N";22;185;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;5;1;4;848000;5;5;6;;6;6;169600;2;2;3;;3;4;200;1;0;98;0;0;0;1;2;2;2;2;0
"TQRMNOSRYHMOKMCDEIHJF00811862";2024;3;1;1;44;"N";31;171;1;"";2;4;"flotante";4;1;1;1;"";1;1;1;2;2;2;2;2;1;1;1;2;2;2;0;0;0;0;2;"";2;"";1;2;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;0;1;30000;1;1;1;;1;1;30000;1;1;1;;1;1;172;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOQTXHKOLOCDEFKID00869169";2024;3;1;1;43;"S";4;623;1;"";3;1;"";1;2;1;1;"";1;1;1;2;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;5;0;0;0;2;2;2;2;2;0
"TQRMNORQSHMMKTCDEHMHF00811205";2024;3;1;1;42;"N";26;141;1;"";3;2;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;3;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;2;2;1;0;1;406931;2;2;2;;2;2;406931;6;7;7;;7;7;140;1;0;98;0;0;0;2;1;2;1;2;2
"TQRMNORSQHKNKPCDEFMDB00870833";2024;3;1;1;43;"N";6;158;1;"";5;2;"";4;1;1;1;"";1;1;1;1;2;2;2;5;3;1;1;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;6;2;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;3;98;0;0;0;1;2;2;2;2;0
