"id"|"provincia"|"region"|"subregion"|"trimestre"|"anio"|"pondera"|"cv1c04"|"cv1c05_a"|"cv1c05_b"|"cv1c05_c"|"cv1c05_d"|"cv1c06_e"|"cv1c06_f"|"cv1c07"|"cv1c08"|"cv1c09"|"cv1c10"|"cv1c11"|"cv1c12"|"cv1c13"|"ch01"|"ch02"|"ch03"|"ch04"|"ch05"|"ch06"|"ch07"|"ch08"|"ch09"|"ch10"|"ch11"|"ch12"|"ch13"|"ch14"|"ch15"|"ch16"|"ch17_a"|"ch17_b"|"ch18"|"ch19"|"ch20"|"ch21"|"propauto"|"regten"|"hacina"|"jniveled"|"jsexo"|"jedad_agrup"|"jsitconyugal"|"jdif_lp"|"jestado"|"jocupengh"|"jpercept"|"jcomed"|"tipohog"|"cantping"|"reldep"|"cantmiem"|"cantadequi"|"menor18"|"menor14"|"mayor65"|"dif_lph"|"cant_act"|"permieoc"|"clima_educativo"|"gastot"|"gastotpc"|"gasto_comunh"|"gascomp"|"gasvent"|"gc_01"|"gc_02"|"gc_03"|"gc_04"|"gc_05"|"gc_06"|"gc_07"|"gc_08"|"gc_09"|"gc_10"|"gc_11"|"gc_12"|"gc09_01"|"gc09_02"|"gc09_03"|"gc09_04"|"gc09_05"|"gc09_06"|"gc09_07"|"gc09_08"|"gc09_09"|"fp_contado"|"fp_credito"|"fp_especie"|"fp_prodprop"|"fp_tarjetas"|"fp_otras"|"fp_indef"|"tn_hipsup"|"tn_autoserv"|"tn_negesp"|"tn_restaurant"|"tn_kiosco"|"tn_internet"|"tn_comedor"|"tn_especie"|"tn_otros"|"tn_indef"|"decgaphp"|"decgaphr"|"decgapht"|"quigaphp"|"quigaphr"|"quigapht"|"gasto_imputado"|"m_gasto_imputado"|"ingtoth"|"ingpch"|"m_ingtoth"|"ingtoth_imp"|"qinth_p"|"qinth_r"|"qinth_t"|"dinth_p"|"dinth_r"|"dinth_t"|"qinpch_p"|"qinpch_r"|"qinpch_t"|"dinpch_p"|"dinpch_r"|"dinpch_t"
870966770|74|5|"5"|3|2018|161|1|3|1|3|3|3|3|1|2|2|1|1|2|3|3||||2|1|1|1|1|1|1|1|1|1|4|1|2|1|1|1|5|2|1|2|2.5|4|1|2|1|2|1|1|"1"|2|3|2|2.5|5|3.45|3|3|0|0|1|5|3|14463.0154|2892.60308|14463.0154|14463.0154|0|3560.9054|0|2760|4805|519.16|1612.4|106.88|0|670|0|0|428.67|3560.9054|2760|4805|519.16|1612.4|106.88|670|0|428.67|14463.0154|0|0|0|0|0|0|0|1446.22|6945.0304|0|365.885|0|0|0|394|5311.88|2|2|2|1|1|1|500|1|14966.6666666667|2993.33333333333|0|0|2|2|2|3|3|3|1|1|1|1|1|1
685717303|74|5|"5"|3|2018|163|1|2|2|3|3|3|3|1|1|1|1|1|3|2|1|2|2|2|3|2|1|1|1|1|1|1|1|3|4|1|2|1|3|1|6|1|3|1|1|2|1|5|2|2|1|1|"1"|1|3|3|1|3|2.53|1|0|0|0|3|1|2|26897.116|8965.70533333334|21094.916|26897.116|0|6107.465|0|2350|2142|4231.22|0|7549|440|844.95|0|801.05|2431.431|6908.515|2350|2142|4231.22|0|8795.52|780|64.95|1624.911|23959.516|2937.6|0|0|0|0|16890|2836.386|2602.33|18551.35|692.8|108.25|0|0|0|0|2106|7|7|7|4|4|4|0|2|41000|13666.6666666667|0|0|5|5|4|9|9|8|4|4|4|8|8|8
103028510|74|5|"5"|3|2018|155|1|3|2|3|3|3|3|1|1|1|1|2|3|2|1|2|2|1|3|1|1|1|1|1|1|1|1|1|4|1|2|1|2|1|4|1|2|1|0.666666666666667|1|1|5|2|2|1|1|"1"|2|2|2|1|2|1.59|0|0|0|0|2|1|1|46549.7311|23274.86555|34512.3311|46549.7311|0|6871.71|952.6|3010|4648|6697.4|8682.0211|12999|1829|560|0|0|300|7044.91|3010|4648|6697.4|8682.0211|14828|560|0|1079.4|44549.7311|0|0|0|0|2000|15500|0|5139.71|36313.6211|0|2078.4|0|0|0|0|3018|10|10|10|5|5|5|0|2|27200|13600|0|0|3|3|3|6|6|6|4|4|4|8|8|8
752159595|74|5|"5"|4|2018|171|1|2|2|3|3|2|3|1|1|1|1|1|2|2|1|1|1|1|2|2|1|1|1|1|1|1|1|1|4|1|2|1|3|1|4|1|2|1|2.5|4|1|4|2|2|3||"1"|1|3|2|2.5|5|3.67|3|2|0|0|1|5|3|21665.87|4333.174|14872.1|21665.87|0|9729.51|0|810|1714.73|304|0|4793.31|800|2486.76|0|779.4|248.16|10508.91|810|1714.73|304|0|5841.47|2175|311.76|0|20683.87|982|0|0|0|0|9198.74|0|8235.66|8333.53|779.4|0|0|0|0|584.55|3732.73|3|4|4|2|2|2|0|2|22989.28|4597.856|1|158.28|3|3|3|5|5|5|2|2|2|3|3|3
471615813|74|5|"5"|4|2018|262|1|3|2|3|3|3|3|4|1|1|1|1|3|1|1|2|2|1|3|2|1|1|1|1|1|1|1|2|4|1|2|1|2|1|6|2|2|1|0.666666666666667|1|2|6|4|2|3||"1"|1|3|2|1|2|1.63|0|0|1|0|1|2|1|15908.6695|7954.33475|9863.9895|15908.6695|0|6633.3435|1125.8|0|761.93|388.65|0|4615.78|847|600|0|448|488.166|6633.3435|0|761.93|388.65|0|5642.696|1048|0|1434.05|15908.6695|0|0|0|0|0|5000|0|6395.1935|5709.746|0|1125.8|0|0|0|433|2244.93|7|7|6|4|4|3|0|2|17453|8726.5|0|0|2|2|2|4|4|4|3|3|3|6|6|5
412735279|74|5|"5"|4|2018|242|1|2|2|3|3|3|3|4|1|1|1|1|3|1|1|2|2|1|3|2|1|1|1|1|1|1|1|1|4|1|2|1|3|1|6|1|2|1|1|2|1|4|2|2|1|1|"1"|1|3|2|1.5|3|2.67|1|1|0|0|2|1.5|2|26979.522|8993.174|16336.382|26979.522|0|8049.47|1056.52|1170|1572.54|2519.83|375|4804.6|970|2270|0|3940.3|251.262|12318.85|1170|1572.54|2519.83|375|6025.862|2270|0|727.44|23857.522|3122|0|0|0|0|11200|0|7962.87|10709.562|2381.5|1234.05|0|0|0|0|4691.54|7|7|7|4|4|4|2987.7|1|33931|11310.3333333333|0|0|4|4|4|8|8|7|4|4|4|7|8|7
632081678|74|5|"5"|2|2018|44|1|3|2|3|3|3|3|4|1|1|1|1|4|2|1|2|1|2|4|3|1|1|1|1|1|1|1|1|4|1|2|1|2|1|6|2|1|1|1.5|2|1|6|1|2|1|3|"1"|1|3|4|1.5|6|5.48|2|1|1|0|3|2|2|30549.09|5091.515|18412.1|30549.09|0|11015.52|0|2430|1663.66|1849|173.2|1459|1466|5184.04|0|4866.92|441.75|15882.44|2430|1663.66|1849|173.2|2925|5184.04|0|441.75|25972.09|4577|0|0|0|0|13310.4|1515.5|1684.88|16493.1|2598|2355.52|2263.84|64.95|0|866|2707.3|4|5|4|2|3|2|4677.6|1|53801|8966.83333333333|1|14851|5|5|5|10|9|9|3|3|3|6|6|6
899025362|74|5|"5"|3|2018|124|1|2|2|3|3|3|3|2|1|1|1|1|2|1|1|1|1|2|2|1|1|1|1|1|1|1|1|2|4|1|2|1|1|1|5|2|1|1|0.5|2|1|4|5|2|1|1|"1"|1|1|1|1|1|1|0|0|0|0|1|1|2|9356.6002|9356.6002|7914.7102|9356.6002|0|3213.2497|0|2090|1014.5564|360.4384|256|623.52|0|1295.3|0|342.07|161.4657|3555.3197|2090|1014.5564|360.4384|256|623.52|1295.3|0|161.4657|8042.5362|1314.064|0|0|0|0|14158.91|2427.4846|0|5237.6956|342.07|0|0|0|0|623.52|725.83|8|7|7|4|4|4|75|1|18124|18124|0|0|2|2|2|4|4|4|5|5|5|9|9|9
817790684|74|5|"5"|3|2018|178|1|2|2|3|3|3|3|2|1|1|1|1|2|1|1|1|1|2|2|2|1|1|1|1|1|1|1|2|4|1|1|1|2|1|6|2|2|1|2|3|1|5|2|2|3||"1"|2|3|3|1.33|4|3.37|0|0|0|0|2|2|3|11483.174|2870.7935|8803.77|11483.174|0|3225.85|0|1580|1020.78|492.58|0|2953.254|851.8|625.5|400|0|333.41|3225.85|1580|1020.78|492.58|0|3805.054|625.5|400|333.41|10261.92|512|0|0|0|0|7609.254|1147.45|0|7025.24|0|238.15|0|0|0|0|3072.334|1|2|2|1|1|1|839.154|1|11462|2865.5|0|0|1|1|1|2|2|2|1|1|1|1|1|1
182148177|74|5|"5"|3|2018|114|1|3|2|3|3|3|3|1|1|1|1|1|5|2|1|2|2|1|5|2|1|1|1|1|1|1|1|2|4|1|2|1|1|1|6|2|1|1|0.4|2|2|5|4|2|3||"1"|1|4|2|1|2|1.69|0|0|0|0|1|2|2|17365.1774|8682.5887|16685.3674|17365.1774|0|3922.1573|904.97|4400|3209.03|1147.3634|128|1424.26|380|905.5|0|151.55|792.3467|4978.6773|4400|3209.03|1147.3634|128|1804.26|905.5|0|792.3467|13385.1774|3980|0|0|0|0|-10840|4989.3724|824.865|5844.35|151.55|528.26|0|0|0|588.25|4438.53|7|7|7|4|4|4|528.26|1|14253.3333333333|7126.66666666667|1|6200|2|2|2|3|3|3|3|3|2|5|5|4
697002105|74|5|"5"|3|2018|107|1|3|2|3|3|3|3|3|1|1|1|1|1|3|3||||1|1|1|1|1|1|1|1|1|2|4|1|2|1|1|1|5|2|1|2|1|3|1|6|3|2|3||"1"|2|1|1|1|1|0.83|0|0|1|0|0||2|10025.43|10025.43|9873.88|10025.43|0|2017.78|519.6|1750|3578.5|232|16|1111.55|500|0|200|0|100|2537.38|1750|3578.5|232|16|1611.55|0|200|100|10025.43|0|0|0|0|0|2400|0|0|4915.38|0|0|0|0|0|151.55|4958.5|8|8|7|4|4|4|156.5|1|3962.41|3962.41|1|3962.41|1|1|1|1|1|1|1|1|1|2|2|2
401773915|78|6|"6B"|4|2018|257|1|3|1|3|3|3|3|4|1|1|1|1|2|1|1|2|2|2|2|1|1|1|2|1|1|1|1|3|1|1|2|1|1|1|1|2|2|1|0.5|2|1|5|5|2|1|1|"1"|1|1|1|1|1|0.83|0|0|0|0|1|1|2|28089.53|28089.53|23889.43|58489.53|-30400|4078.86|0|0|2028|0|0|19765|360|380|0|1169.1|308.57|5247.96|0|2028|0|0|20233.57|380|0|200|8454.43|50035.1|0|0|0|0|-25400|1749.66|1537.15|4573.62|1169.1|0|0|0|0|0|19060|10|10|10|5|5|5|2035.1|1|37000|37000|1|37000|3|3|4|6|6|8|5|5|5|10|10|10
106524059|78|6|"6B"|4|2018|508|1|3|3|3|3|3|3|4|1|1|6|1|3|1|1|1|1|2|3|2|1|1|2|1|1|1|1|3|1|1|2|1|2|1|1|2|2|1|1|6|1|3|2|2|1|1|"1"|1|3|2|1.5|3|2.11|1|1|0|0|2|1.5|5|35507.2911|11835.7637|27430.9751|35507.2911|0|4207.3311|1234.05|3450|1988|8100|800|8095|3100|2000|0|433|2099.91|5874.3811|3450|1988|8100|800|11567.24|2000|0|1727.67|23935.2911|7072|0|0|0|0|20500|10486.1871|0|13134.24|0|782.864|0|0|0|0|11104|9|8|8|5|4|4|433|1|26299|8766.33333333333|1|26299|2|3|3|4|5|6|2|2|3|4|4|5
71747628|78|6|"6B"|4|2018|283|1|3|3|3|3|3|3|4|1|1|1|1|4|1|1|2|2|2|4|1|1|1|4|1|1|1|1|3|1|1|2|1|2|1|1|2|3|1|0.5|6|2|4|2|2|1|3|"1"|1|2|2|1|2|1.77|0|0|0|0|2|1|5|41940.32|20970.16|31764.82|41940.32|0|0|0|5850|15388.5|0|0|12928|3130|400|0|3247.5|996.32|3247.5|5850|15388.5|0|0|16554.32|400|0|500|38692.82|0|3247.5|0|0|0|63000|6250|0|19140.32|0|0|0|3247.5|0|7520|5782.5|10|10|10|5|5|5|3247.5|1|85800|42900|0|0|5|5|5|10|10|10|5|5|5|10|10|10
945080597|78|6|"6B"|4|2018|390|1|1|3|3|3|3|3|4|1|1|1|1|4|1|1|2|2|1|4|3|1|1|4|1|1|1|1|3|1|1|2|1|3|1|1|2|3|1|0.75|4|1|5|2|2|1|1|"1"|1|3|3|1|3|2.78|0|0|0|0|3|1|3|41980.7929|13993.5976333333|34537.5229|53980.7929|-12000|5768.1229|0|0|1149|0|200|28561|2600|2800|0|82.27|820.4|5850.3929|0|1149|0|200|31781.4|2800|0|200|19381.9269|34598.866|0|0|0|0|830|5768.1229|0|10781.4|0|0|0|82.27|0|0|25349|9|8|8|5|4|4|82.27|1|67800|22600|1|4800|5|5|5|9|9|10|5|4|5|9|8|9
553086838|78|6|"6B"|2|2018|329|1|3|3|3|3|3|3|4|1|1|1|1|2|1|3||||2|1|1|1|2|1|1|1|1|3|1|1|2|1|2|1|1|2|2|2|1|6|1|3|1|2|1|1|"1"|1|2|2|1|2|1.76|0|0|0|0|2|1|4|7151.3516|3575.6758|3470.8516|7151.3516|0|1690.9516|0|0|1763.5|0|0|64.95|0|16.4|0|3615.55|0|5306.5016|0|1763.5|0|0|64.95|16.4|0|0|7151.3516|0|0|0|0|0|0|1404.2516|0|1472.2|1104.15|216.5|0|0|0|1125.8|1828.45|3|3|3|2|2|2|1763.5|1|58243.6666666667|29121.8333333333|1|58243.6666666667|5|4|5|9|8|9|5|5|5|10|9|10
294750117|78|6|"6B"|3|2018|514|1|3|3|3|3|3|3|2|1|1|1|1|2|2|3||||2|1|1|1|1|1|1|1|1|1|1|1|2|1|2|1|1|2|1|2|3.5|6|2|4|2|2|1|1|"1"|1|4|2|3.5|7|5.52|3|2|0|0|4|7|3|34969.8751|4995.69644285714|31117.9071|34969.8751|0|7597.418|0|1180|14601|428.844|1432.07|1578.718|1648|600|0|2273.25|3630.5751|9870.668|1180|14601|428.844|1432.07|3226.718|600|0|3630.5751|34625.2071|0|0|0|0|0|344.668|7647.5621|0|4531.345|0|2273.25|0|0|0|2362.05|18155.668|4|4|4|2|2|2|344.668|1|25722.76|3674.68|1|4322.76|2|3|3|4|5|6|1|1|1|1|1|2
629792259|78|6|"6B"|1|2017|670|4|3|3|3|3|3|3|5|1|1|1|1|3|2|3||||3|2|1|1|1|1|1|1|1|1|1|1|2|1|2|1|1|2|1|2|1.33333333333333|3|1|3|1|2|1|5|"1"|1|3|2|2|4|2.82|2|2|0|0|2|2|3|11895.65|2973.9125|10341.18|11895.65|0|7005.94|1039.2|0|819.51|1169.1|0|0|0|0|0|1082.5|779.4|8902.48|0|819.51|1169.1|0|0|0|0|1004.56|11895.65|0|0|0|0|0|0|7464.92|0|974.25|1082.5|1554.47|0|0|0|0|819.51|2|2|2|1|1|1|819.51|1|91833.3333333333|22958.3333333333|1|91833.3333333333|5|5|5|10|10|10|5|5|5|9|9|9
930921024|78|6|"6B"|2|2018|642|4|3|3|3|3|3|3|4|1|1|1|1|3|99|3||||3|2|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|2|2|2|1.33333333333333|4|1|4|2|2|1|1|"1"|1|3|2|2|4|3.02|2|2|0|0|2|2|3|21623.8926|5405.97315|12669.4526|21623.8926|0|4826.7376|0|410|4063.31|48|0|2160.67|1431|2200|0|6365.1|119.075|11191.8376|410|4063.31|48|0|3591.67|2200|0|119.075|17962.2226|0|2800|0|0|0|4961.67|4517.1426|0|4425.1|3897|428.67|0|0|0|0|8355.98|5|4|4|3|2|2|9104.44|1|9000|2250|1|5000|1|1|1|1|1|2|1|1|1|1|1|1
887738670|78|6|"6B"|3|2018|96|1|1|3|3|3|3|3|4|1|1|1|1|4|2|1|2|1|2|4|2|1|1|1|1|1|1|2|1|1|1|1|1|3|1|1|2|2|1|0.75|1|2|5|4|2|3||"1"|1|4|2|1.5|3|2.2|1|1|0|0|1|3|2|17074.5401|5691.51336666667|14909.5401|17074.5401|0|10318.2601|0|0|1263.88|10.6|0|0|2260|1230|0|1299|692.8|11617.2601|0|1263.88|10.6|0|2260|1100|130|692.8|17074.5401|0|0|0|0|0|24500|5183.5601|411.35|7685.75|0|0|0|0|0|130|3663.88|5|4|5|3|2|3|0|2|21746.6666666667|7248.88888888889|0|0|2|2|3|3|4|5|2|2|2|3|3|4
55476869|78|6|"6B"|3|2018|113|1|3|3|3|3|3|3|4|2|1|3|1|1|2|1|1|2|2|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|2|2|1|1|3|1|5|5|2|1|3|"1"|2|1|1|1|1|0.83|0|0|0|0|1|1|2|10696.94|10696.94|5241.14|10696.94|0|0|0|0|3100|0|1732|4089|0|0|0|1558.8|217.14|1558.8|0|3100|0|1732|4306.14|0|0|0|10696.94|0|0|0|0|0|5000|0|0|5846.14|1558.8|0|0|0|0|0|3292|8|7|7|4|4|4|2258.8|1|11666.6666666667|11666.6666666667|1|11666.6666666667|1|1|1|1|2|2|3|3|4|6|5|7
868473783|78|6|"6B"|4|2018|269|1|3|3|3|3|3|3|4|1|1|1|1|6|2|1|2|2|2|6|3|1|1|1|1|1|1|1|1|1|1|2|1|2|1|1|2|1|1|0.5|3|2|6|4|1|3||"1"|1|4|2|1.5|3|2.71|0|0|1|2|1|3|2|16017.5689|5339.18963333333|14512.4609|16017.5689|0|5098.2719|0|2400|2032.56|473.2|349|344.668|1700.2|2800|0|194.85|624.819|5293.1219|2400|2032.56|473.2|349|2044.868|2800|0|624.819|4210.05|11462.8509|0|0|0|0|17844.668|7925.1409|0|0|194.85|1104.15|1267.2|0|0|0|5526.228|5|4|4|3|2|2|1505.108|1|18262.24|6087.41333333333|1|11262.24|1|2|2|2|3|4|1|2|2|2|3|4
886532087|78|6|"6B"|1|2018|91|1|3|3|3|3|3|3|6|2|1|6|2|3|2|7||||3|2|1|1|1|1|1|1|1|1|1|1|2|1|3|1|1|2|1|3|1|3|2|3|1|2|1|1|"1"|1|3|2|1.5|3|2.54|1|0|0|0|2|1.5|2|11373|3791|8775|11373|0|0|0|4570|560|0|165|2598|2280|700|0|0|500|0|4570|560|0|165|4878|700|0|500|7858.2|3250|0|0|259.8|5|5800|0|45|7638|0|0|0|0|0|25|3665|3|3|3|2|2|2|2758|1|31566.6666666667|10522.2222222222|1|28000|3|3|4|5|6|7|3|3|3|5|5|6
165691499|78|6|"6B"|1|2018|113|1|3|3|3|3|3|3|4|1|1|1|1|3|2|1|2|2|1|3|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|1|0.333333333333333|2|1|5|5|2|3||"1"|1|1|1|1|1|1|0|0|0|0|0||2|22869.3826|22869.3826|22219.8826|22869.3826|0|3774.5476|649.5|7400|408.5|1920|0|640|550|995|0|0|6531.835|3774.5476|7400|408.5|1920|0|1321.835|995|0|7049.5|14549.3826|8320|0|0|0|0|700|1017.5933|519.6|12978.6893|0|0|0|0|0|0|8353.5|10|10|10|5|5|5|0|2|13653|13653|0|0|1|1|2|2|2|3|3|3|4|6|6|8
804100439|78|6|"6B"|1|2018|138|7|||||3|3|4|1|1|1|1|1|2|1|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|2|1|1|1|1|1|6|3|1|3||"1"|1|1|1|1|1|0.83|0|0|1|1|0||1|21025.724|21025.724|17359.08|21025.724|0|9400.43|1753.65|0|1463|3500|192|3666.644|0|850|0|0|200|11154.08|0|1463|3500|192|3666.644|850|0|200|19749.24|1138.79|0|0|0|0|137.694|0|0|15454.08|0|0|0|0|0|3888.95|1682.694|10|10|10|5|5|5|3666.644|1|8000|8000|0|0|1|1|1|1|1|1|2|2|3|4|4|5
807262296|78|6|"6B"|3|2018|271|1|3|3|3|3|3|3|4|1|1|1|1|3|2|5||||3|2|1|1|1|1|1|1|1|1|1|1|2|1|2|1|1|2|2|3|1.33333333333333|3|1|3|2|2|1|1|"1"|2|3|1|4|4|2.91|2|2|0|0|1|4|2|18896.6046|4724.15115|17331.3096|18896.6046|0|9091.1814|1059.118|0|2800|826.164|0|1034.004|1500|1000|500|0|1086.1372|10150.2994|0|2800|826.164|0|2534.004|1000|500|1086.1372|14288.9217|3573.6789|0|0|0|0|5934.004|12062.6006|0|0|0|0|0|0|0|0|6834.004|4|4|4|2|2|2|1034.004|1|4666.66666666667|1166.66666666667|0|0|1|1|1|1|1|1|1|1|1|1|1|1
462579554|78|6|"6B"|1|2018|271|1|3|3|3|3|3|3|4|1|1|1|1|3|1|5||||3|2|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|2|2|3|1.33333333333333|3|1|4|2|2|1|1|"1"|1|3|1|4|4|3.32|2|2|0|0|1|4|3|34505.6726|8626.41815|32124.1726|34505.6726|0|6600.0458|865.567|2700|3472.88|264.8|0|12576|1300|5256.5|0|0|1469.8798|7465.6128|2700|1168.88|264.8|0|14217.22|7560.5|0|1128.6598|34505.6726|0|0|0|0|0|12920|12017.4326|0|3715.36|0|0|0|0|0|0|18772.88|7|6|7|4|3|4|218.88|1|40833.3333333333|10208.3333333333|0|0|4|4|4|7|7|8|3|3|3|5|5|6
29982485|78|6|"6B"|1|2018|101|1|3|3|3|3|3|3|4|1|1|1|1|6|2|1|1|1|2|6|4|1|1|1|1|1|1|2|1|1|1|2|1|1|1|1|2|2|1|0.833333333333333|1|1|5|1|2|1|1|"1"|1|3|3|1.67|5|4.45|0|0|1|0|3|2.5|2|18114.36|3622.872|18114.36|18114.36|0|2736.56|0|6785|968|0|0|192|600|4424|0|1558.8|850|4295.36|7035|968|0|0|792|4424|0|600|18114.36|0|0|0|0|0|9000|11770.76|0|3983.6|0|0|0|0|0|0|2360|3|3|3|2|2|2|0|2|41366.6666666667|8273.33333333333|1|38666.6666666667|4|4|4|7|7|8|2|2|3|4|4|5
752342894|78|6|"6B"|4|2018|710|1|3|3|3|3|3|3|4|1|1|1|1|3|2|5||||3|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|3|1.33333333333333|1|1|6|4|2|3||"1"|1|4|2|2|4|3.27|0|0|1|1|2|4|1|60003.217|15000.80425|47013.65|60003.217|0|21593.71|0|6400|5110|562.9|3318|11279.767|1974|3545.6|0|4589.8|1629.44|26183.51|6400|4470|562.9|3318|13408.867|4185.6|0|1474.34|37935.59|18733.96|3247.5|0|0|0|26906.167|21423.15|0|21068.1|1082.5|4070.2|0|3247.5|0|345.6|8766.167|9|9|9|5|5|5|9992.567|1|39000|9750|0|0|3|4|4|6|7|8|3|3|3|5|5|6
361906160|78|6|"6B"|2|2018|147|1|3|1|3|3|3|3|4|1|1|1|1|4|2|1|2|2|1|4|1|1|1|1|1|1|1|1|1|1|1|1|2||1|1|2|1|1|0.25|4|2|6|4|1|3||"1"|1|1|1|1|1|0.63|0|0|1|1|0||3|12269.8996|12269.8996|12269.8996|12269.8996|0|2269.8726|0|0|569|5512.214|305|0|385.59|2955|0|0|273.223|2269.8726|0|569|5512.214|305|385.59|2955|0|273.223|12269.8996|0|0|0|0|0|20248.84|6735.3096|0|2720|0|0|0|0|0|0|2814.59|9|8|8|5|4|4|0|2|13700|13700|0|0|1|1|2|2|2|3|4|3|4|7|6|8
264708843|78|6|"6B"|2|2018|194|1|3|3|3|3|3|3|4|1|1|1|1|2|99|3||||2|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|2|1|2|0.5|3|1|3|5|2|1|1|"1"|2|1|1|1|1|1.02|0|0|0|0|1|1|3|10611.1533|10611.1533|8251.3033|10611.1533|0|2693.3033|844.35|0|5000|108|0|0|450|0|0|1515.5|0|4208.8033|0|5000|108|0|450|0|0|844.35|10611.1533|0|0|0|0|0|0|2801.3033|0|519.6|995.9|844.35|0|0|0|0|5450|8|7|7|4|4|4|2359.85|1|7500|7500|0|0|1|1|1|1|1|1|2|2|3|3|3|5
909453150|78|6|"6B"|3|2018|178|1|3|3|3|3|3|3|4|1|1|1|1|3|99|3||||3|2|1|1|1|1|1|1|1|1|1|1|2|1|2|1|1|2|1|2|0.666666666666667|2|2|6|3|2|3||"1"|1|3|2|1|2|1.67|0|0|1|0|1|2|2|17253.5|8626.75|15348.3|17253.5|0|2208.3|1515.5|3240|6000|0|0|389.7|1900|1500|0|0|500|2208.3|3240|6000|0|0|2289.7|1500|0|2015.5|16863.8|0|0|0|389.7|0|0|3390|1558.8|1599.5|0|1905.2|0|0|0|0|8800|7|6|7|4|3|4|389.7|1|31479.3333333333|15739.6666666667|1|31479.3333333333|3|3|4|5|6|7|4|4|4|7|7|8
887342583|78|6|"6B"|3|2018|484|1|3|3|3|3|3|3|4|1|1|1|1|3|2|5||||3|2|1|1|1|1|1|1|1|1|1|1|2|1|3|1|1|2|2|3|1.33333333333333|3|1|4|1|2|1|1|"1"|1|3|1|4|4|3.01|2|2|0|0|1|4|2|29326.5784|7331.6446|15873.2684|29326.5784|0|4219.4984|0|1200|2752.58|0|3446.4|11393.51|2005|889|0|3031|389.59|7250.4984|1200|2752.58|0|3446.4|13538.1|825|64|250|19756.06|6985.5084|0|0|0|0|19585.01|1062.9284|1277.35|12495.41|3031|649.5|0|0|0|1558.8|9251.59|6|6|6|3|3|3|13453.31|1|25000|6250|0|0|2|2|3|4|4|6|1|2|2|2|3|4
28265477|78|6|"6B"|2|2018|272|4|3|3|3|3|3|3|99|1|1|1|1|2|99|3||||2|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|2|1|2|1|3|2|4|5|2|1|1|"1"|1|3|1|2|2|1.28|1|1|0|0|1|2|2|18984.865|9492.4325|18984.865|18984.865|0|8339.58|0|150|7450|169.736|0|0|1250|650|0|0|975.549|8339.58|150|7450|169.736|0|1250|650|0|975.549|18984.865|0|0|0|0|0|0|9634.865|0|0|0|0|0|0|0|0|9350|8|7|7|4|4|4|250|1|22835.6|11417.8|1|1835.6|2|2|3|4|4|5|3|3|4|6|5|7
100256855|78|6|"6B"|2|2018|212|4|3|3|3|3|3|3|8|1|1|1|1|3|1|3||||3|2|1|1|1|1|1|1|1|1|1|1|2|1|2|1|1|2|1|2|0.666666666666667|3|1|5|4|2|3||"1"|1|3|2|1|2|2.02|0|0|0|0|1|2|2|16068.757236|8034.378618|14108.782736|16068.757236|0|1731.7402|1039.2|0|7551.72|362.421|0|960|2260|1200|0|738.9145|224.761536|2470.6547|0|7551.72|362.421|0|3220|1200|0|1263.961536|12098.316036|3970.4412|0|0|0|0|17110|2651.2157|0|1686.621536|0|1039.2|0|0|0|0|10691.72|7|6|6|4|3|3|1959.9745|1|56629|28314.5|1|24000|4|4|5|8|8|9|5|5|5|9|9|10
458088946|78|6|"6B"|2|2018|346|1|3|3|3|3|3|3|4|1|2|1|1|2|1|1|2|2|2|2|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|2|2|1|0.5|4|1|4|5|2|1|1|"1"|1|1|1|1|1|1|0|0|0|0|1|1|3|6567.77|6567.77|5528.57|6567.77|0|0|0|0|2100|0|0|480|1940|900|0|1039.2|108.57|1039.2|0|2100|0|0|2528.57|900|0|0|5127.77|1440|0|0|0|0|23000|0|0|2548.17|519.6|0|0|0|0|0|3500|6|5|5|3|3|3|1239.2|1|23000|23000|1|23000|2|2|3|4|4|5|5|5|5|9|9|9
776101369|78|6|"6B"|2|2018|153|1|3|1|3|3|3|3|4|1|1|1|1|2|2|3||||2|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|2|1|2|0.5|5|2|5|3|2|1|3|"1"|1|1|1|1|1|0.76|0|0|0|0|1|1|3|3940.43|3940.43|3940.43|3940.43|0|385.37|355.06|0|2500|0|0|0|700|0|0|0|0|740.43|0|2500|0|0|700|0|0|0|3940.43|0|0|0|0|0|0|458.98|0|281.45|0|0|0|0|0|0|3200|3|3|3|2|2|2|0|2|10717.7966666667|10717.7966666667|1|5301.13|1|1|1|1|2|2|3|3|3|5|5|6
