IPCBA (base 2021 = 100) según principales aperturas.  Índice mensual empalmado con la serie anterior (base julio 2011 - junio 2012 = 100). Ciudad de Buenos Aires. Julio de 2012 / febrero de 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apertura,Índice1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,07/01/2012,08/01/2012,09/01/2012,10/01/2012,11/01/2012,12/01/2012,01/01/2013,02/01/2013,03/01/2013,04/01/2013,05/01/2013,06/01/2013,07/01/2013,08/01/2013,09/01/2013,10/01/2013,11/01/2013,12/01/2013,01/01/2014,02/01/2014,03/01/2014,04/01/2014,05/01/2014,06/01/2014,07/01/2014,08/01/2014,09/01/2014,10/01/2014,11/01/2014,12/01/2014,01/01/2015,02/01/2015,03/01/2015,04/01/2015,05/01/2015,06/01/2015,07/01/2015,08/01/2015,09/01/2015,10/01/2015,11/01/2015,12/01/2015,01/01/2016,02/01/2016,03/01/2016,04/01/2016,05/01/2016,06/01/2016,07/01/2016,08/01/2016,09/01/2016,10/01/2016,11/01/2016,12/01/2016,01/01/2017,02/01/2017,03/01/2017,04/01/2017,05/01/2017,06/01/2017,07/01/2017,08/01/2017,09/01/2017,10/01/2017,11/01/2017,12/01/2017,01/01/2018,02/01/2018,03/01/2018,04/01/2018,05/01/2018,06/01/2018,07/01/2018,08/01/2018,09/01/2018,10/01/2018,11/01/2018,12/01/2018,01/01/2019,02/01/2019,03/01/2019,04/01/2019,05/01/2019,06/01/2019,07/01/2019,08/01/2019,09/01/2019,10/01/2019,11/01/2019,12/01/2019,01/01/2020,02/01/2020,03/01/2020,04/01/2020,05/01/2020,06/01/2020,07/01/2020,08/01/2020,09/01/2020,10/01/2020,11/01/2020,12/01/2020,01/01/2021,02/01/2021,03/01/2021,04/01/2021,05/01/2021,06/01/2021,07/01/2021,08/01/2021,09/01/2021,10/01/2021,11/01/2021,12/01/2021,01/01/2022,02/01/2022
Transporte de pasajeros por aire,4.88745052323375,4.96789683529433,5.33866894395344,5.03486052522185,5.13822729490864,5.80651593197058,6.36919069565689,6.30941773753366,6.52109490502268,7.24106692692801,7.66442126190605,7.52869619909993,7.67340967666143,8.05137251712484,8.45899712628097,8.41585273545519,8.54573532867032,10.6467772777386,11.0620420394368,12.2341313235374,12.0664973883497,12.1595274810678,11.4215786296517,13.159488622603,12.7374825498382,12.351430136095,12.5163675468561,12.5671520902239,12.7932107213216,13.1320739575991,13.2754391729473,13.6183471958647,13.9837262556706,13.8790112237705,13.3873449366517,13.6417170742287,13.9010328399212,14.3144999186683,14.765718339388,14.9198696524427,15.4470401778453,16.2106060113141,17.576395633393,18.2617622584901,19.1277960201703,18.3660278696524,18.1404186592926,17.873462741058,18.9206130600589,19.308912577491,19.1498176363209,19.6967626741853,20.1084320699814,20.660770156699,19.8634977678975,19.5313758426865,19.3943025176671,19.2334098935459,19.3026206871623,19.4774453541542,22.1586894756818,22.344749661118,21.0953600101213,21.2652410489978,21.6108455963419,22.6512546042762,24.1186133130908,24.9347613728786,24.9248741166477,25.0062192701838,26.109097760668,28.7197828263659,31.5996709139872,33.8813799996385,39.2357786694139,40.9300948508016,37.6133698060692,37.7702176435504,39.4245353792767,36.8313777223517,38.8196150662401,40.6694308228958,39.0236520811871,40.251469536771,41.7601749534602,47.7451109183249,52.4568379330912,55.2634704404562,57.1371054962136,59.3702771421858,65.7574446673535,71.21835605198,66.8729069384952,66.8729069384952,66.8729069384952,66.8729069384952,66.8729069384952,66.8729069384952,66.8729069384952,66.8729069384952,66.9600945616223,81.1208925879738,79.6526350376837,75.2397728135336,76.7134234126769,75.6460491604764,78.1174137974661,88.3291518010447,89.3232704729889,99.8819612861248,83.5927066457012,84.8609719676842,93.368955954382,112.349341972564,141.426414285456,124.33
Información y comunicación,7.99591067582812,8.19706081427546,8.20785047687417,8.44830581478823,8.4298092503333,8.43597477181827,8.60706799302636,8.67951287047482,8.68799046251666,8.68721977233104,8.69723874474413,8.76197672033637,8.80821813147369,9.06100451235771,9.1272838683212,9.12111834683622,9.20974771818275,9.21745462003897,9.61358937544867,9.87485334837452,10.1576966464978,10.3072105425085,10.3180002051072,10.5584555430212,11.0825248692442,11.3206681366014,11.5534165726592,11.66593733976,12.14299456466,12.2801774177007,12.6747707927392,12.8458640139473,13.0354537996103,13.4076971592657,13.7259922059276,13.8038319146754,14.0666372679725,14.3279012408984,14.4157599220593,14.5598789867706,14.9552430519947,15.1926156291662,15.5078279150856,16.0180248179674,16.4079940518921,16.5251389601067,17.5771310634807,18.7046508050456,18.956666495744,19.4290995795303,19.5901738283253,19.7042359757973,20.4749261614193,21.3689267767408,22.0810445082556,23.2155004614911,24.1942769972311,25.7056004512358,25.8944195467132,26.0508696543944,26.0763024305199,26.5109716952107,27.0011306532663,28.1718090452261,28.8554112398728,29.0989493385294,29.456549584658,30.5278089426725,31.1065972720747,31.1073679622603,32.0013685775818,34.3203753461183,34.6617910983489,36.60855450723,37.6289483129935,37.7491759819506,38.488267869962,40.2924535945031,46.0695472259255,46.3809060609168,48.0224761562917,48.8817957132602,49.7318669880012,55.4480760947595,55.5297692544354,58.1809434929751,59.6822479745667,60.8721936211671,66.5907147984822,71.2819059583632,71.337395651728,72.3531653163778,78.0400881960824,75.2748518100708,75.5407399241103,75.7842780227669,76.0147143882679,76.2513162752538,76.5218285304071,76.5318475028202,76.5726940826582,76.6089165213824,83.7825007691519,85.6175141011178,87.8409552866373,87.9141708542714,92.2739652343349,98.8055645574813,98.9990077940724,101.047502307456,104.771477284381,106.588764742078,106.97565121526,109.639927186955,117.411567018767,120.24
Recreación y cultura,6.11333751965006,6.2224849634338,6.28138135636662,6.43051350727906,6.4591512029253,6.67042175005126,6.82279590424441,6.95517770487321,7.23939332581505,7.42742951609596,7.43553452429772,7.59385235117217,7.86780162839177,7.87698730435377,8.04503114107033,8.22172031986877,8.31681908276946,8.47405624188367,9.16946594559497,9.59957171416854,9.80219691921263,10.1145099019206,10.277150399836,10.5840600437427,10.9201477171759,11.0428035079625,11.1838306506732,11.4475135841706,11.8062952805687,12.1164469277561,12.6529984707129,12.9242460785319,13.0512245403595,13.3473275066639,13.7379889019889,13.9795181464015,14.5468687205249,14.7278805703643,14.9229411010867,15.1390746531338,15.5545914069442,16.4747800047844,17.3149991883672,17.7272739388969,18.0104088920785,18.3265042119472,18.7144639378716,19.4098736415829,20.0652986381655,20.0690809753264,20.3057472148178,20.5575428029526,20.9503655337981,21.441529030825,22.0369769667145,22.2601348592031,22.4746474096097,22.7658873709931,23.3299959418358,23.7271413437222,24.3647353222609,24.6289585896384,24.9888209537967,25.5053801431891,25.7674420750461,26.2061931857016,26.7946167811496,27.1523178097874,27.4484207760919,28.0606190622651,29.1293994771376,30.1614371881621,31.475529184608,31.9018526160208,34.3544280978744,35.5004762576037,36.1710306028296,36.7535105255963,39.0018398007655,39.5486576874445,40.2570354042786,41.5797727428064,42.7144738910532,43.7902786463673,44.8774304131638,47.1954627588682,50.5136531166701,51.7007666512884,53.7502530585743,55.394489055772,57.2959239799057,58.9055786087759,60.7573028159388,62.2626730059463,63.3444214339416,65.4690142505639,67.8907907012508,69.7506199166154,71.022025536532,72.5003790325337,76.4761557224387,79.7403126922288,84.075411412412,86.1519145137038,89.0189260816075,91.6346823952567,95.6142414223225,98.1786660173604,102.835803730094,105.061979316178,108.218609843825,112.902764250564,114.53997590732,118.147785224865,125.060816887089,126.49
Productos de recreación,4.52549123440446,4.56144100774261,4.64211898744334,4.69060937938781,4.77128735908854,5.21898744333454,5.34146748505637,5.45684117623461,5.60774662013078,5.81759297147671,6.01573474545674,6.08010992096923,6.1775087254784,6.27323544750672,6.55665342800979,6.73514823283989,6.82042443936294,6.99097685240904,7.18828258514864,7.67694869017531,8.00885706262286,8.219121434589,8.48498254904321,8.71405784891884,8.85200465358848,9.04053195330365,9.16677418060737,9.38121875877563,9.66338267741806,9.7975672965058,10.009921771573,10.4392289485297,10.6641240422032,10.881494764713,11.1515360853693,11.5152140249529,11.6251534480684,11.685766437999,11.8705315521322,12.1313764191439,12.4193926264693,12.7249656998435,13.1885505676576,13.6805608376459,13.8473510651101,14.1290969631324,14.5145119749669,14.9509255024672,15.5399165563445,15.8045236089381,16.1686195691419,16.5460921891924,16.6234260039315,16.7718233241064,17.0891009748466,17.3721009347294,17.8390299675051,18.1266281542103,18.312229309584,18.5471568981426,18.7039146307217,19.0512897661171,19.4316885305091,19.7527283668311,20.0470148834597,20.2869587194608,20.54278733903,20.8550487423276,21.0862141453043,21.765079632527,22.3883483772616,23.3878356801861,23.9120335379308,24.5361383239058,27.3740803145184,29.1435615998716,29.6226132306335,29.659399045212,31.0802511333093,31.7946483732499,32.1700308901994,33.6640365868336,33.9215372888835,34.7680290448109,36.3330982468809,38.2217154089943,41.8451181449834,43.1117206242227,44.8774397239941,46.7439017932363,47.6154747863762,49.1282914109199,51.0574565731937,51.7647474625908,53.1563381072732,55.6318562201629,57.8423492598387,59.3079295542986,62.9572495687407,66.5396862839491,70.240004814057,72.3848686163598,73.9256926224576,77.0416183255105,81.2523400328961,85.69757130822,89.340621013359,91.2593356601276,95.1126497372327,101.056066915393,103.854714967706,107.968037870582,110.359533838809,116.447168130942,120.035457134834,125.04
Servicios de recreación,5.81526089732428,6.05842707063672,6.23334494166812,6.53110975680539,6.50178826397353,6.60188577398572,6.67620059202508,6.8071362238087,7.19134888850195,7.34655058331882,7.47849730106216,7.54826223228278,7.62561030820129,7.75452376806547,8.06543270067909,8.17917987114748,8.5325544140693,8.71606651575831,8.8399245458239,9.03101979221081,9.53454060015091,9.87173776771722,10.0097510012189,10.2326954553369,10.3156045040339,10.667967960996,11.0966684079169,11.2634975912705,11.5668233791863,11.7609518834523,11.8848099135179,12.3923750652969,12.9424058273841,13.3352127227349,13.9843299088746,14.1112211968193,14.3280991351791,14.7380944918451,15.1723559115445,15.4680985547623,15.9751581635614,16.1844529572233,16.8623860932149,17.4063503395438,18.1970195600441,18.7394671774334,19.108008009751,19.7824023448836,20.256096117012,20.2616570897905,21.634711823089,21.9400597829241,22.1897980149747,22.3965650937373,22.6887689360961,23.4051233385571,24.6669586162865,25.4859382436589,26.2139201346567,26.6754808752684,27.4934494166812,28.0182030297754,28.7669121829474,29.740082419177,29.9468494979395,30.1622108073597,30.434698473504,31.5003830750479,32.6575709559464,33.5867589529282,34.3592286261536,35.0437338208834,35.4188467119392,36.4370102733763,37.8864019966336,39.0865610308201,39.1224545823902,39.8585251610656,39.9085739160717,40.2488043415172,42.2790649486331,43.2562795287016,43.9736450171223,44.4675605084451,45.6348592489408,46.9533153404144,49.4127819374311,51.0421469615184,51.5800446920889,51.7736676533751,53.4358929711533,56.1648139764351,58.9407504788438,58.9407504788438,58.9407504788438,58.9407504788438,58.9407504788438,58.9407504788438,58.9407504788438,58.9407504788438,74.5958999361542,83.302866678275,87.2445852922398,88.565063555633,92.8374072784259,95.6820976260955,95.7245632364038,96.8099640141622,99.5606233675779,103.090324452957,106.868247141448,115.631834697313,119.043238725405,121.059344129085,125.955527889024,130.65
Servicios culturales,7.62040140942027,7.71396794639716,7.71989821986752,7.91296156729166,7.91230264801717,8.2121109179079,8.2430801238087,8.42560076284108,8.91320102596005,8.98238754978099,9.01665135205422,9.3401807158264,9.69336144695042,9.7296020070471,10.0076659408798,10.0748757068773,10.2409233640475,10.506467831665,11.3110082658114,11.4441099592574,11.5765527334289,12.2552395861485,12.455551045592,12.7487701227379,12.9471048243579,13.6732338648405,14.1858730603899,14.2853698708371,14.7756058110541,15.2533222850558,16.0380951409675,16.1646076416687,16.261468775018,16.9065507447389,17.4653142895023,17.5845786781841,18.669818723261,18.9024172271543,18.9584253654855,19.0895503011081,19.7820744585919,21.4524348194117,21.8062744698102,21.9855005124701,22.5468997343314,22.8190333946938,23.7527220066392,25.2300190200348,25.531804047749,25.6602933062736,25.7373868613883,25.9205664196952,26.7685955259575,27.6950360258836,28.8158577117827,28.9759750954826,29.0820610986747,29.4082261395448,30.840057723001,31.589907857365,31.923979929529,32.1137486805807,32.3713861169044,33.1324378789347,33.4329050680999,33.8789934169263,34.1946157494047,34.7052781871306,34.9181091127893,36.1911411510945,37.8199895976217,38.2897990403296,38.9698037315982,39.1905416885508,41.8189706744719,42.385641250529,42.7322327889082,43.0597156683273,47.4079239606545,47.7162981811136,48.1083551494322,48.7751814552111,51.1308178614954,53.7823090220235,54.4254142339209,56.1320151548374,60.131655150962,60.5777434997884,65.0781621445217,67.564264567154,68.6027213437425,70.2803298165816,72.9456582818739,75.086487004676,75.2156351824751,75.351372553019,75.351372553019,76.4273877282532,76.5123883146618,77.0092134476235,77.0454540077202,81.5801364547267,88.0092118158779,87.5664180634239,90.5882218562126,91.9324171761622,97.3434622582339,98.4089347250764,100.494414228822,100.970812864274,108.637997542183,111.537901269192,112.632366184112,114.534007210276,126.101335073862,129.22
"Diarios, libros y artículos de papelería y dibujo",5.14346107681756,5.30891632373114,5.52862654320988,5.57077503429355,5.68690757887517,5.74385288065844,5.92275977366255,6.11287637174211,6.26174125514403,6.40208676268861,6.44423525377229,6.61865826474623,6.71281978737997,6.83836848422496,6.99306241426612,7.18004029492455,7.28585991083676,7.34997942386831,7.82347736625514,8.23420096021948,8.46556927297668,8.76643775720165,8.88929612482853,8.95700274348422,9.31705847050755,9.48296210562414,9.64124314128944,9.87754372427984,10.3245867626886,10.5752357681756,10.888210733882,11.1424468449931,11.6441932441701,11.9535811042524,12.3293304183813,12.6342343964335,12.8418381344307,13.2651165980796,13.5964754801097,13.9628086419753,14.4282355967078,14.7394170096022,15.5223028120713,16.0881687242798,16.6625540123457,17.3911848422497,17.8108762002743,18.2458127572016,18.9228789437586,19.4443544238683,19.8564231824417,20.2442789780521,20.6760768175583,21.0724519890261,21.5567112482853,22.1808676268861,22.4180649862826,22.831927297668,23.4511514060357,23.861426611797,24.1766435185185,24.9640132030178,25.3151011659808,25.6747085048011,25.8536153978052,26.0262448559671,27.1664960562414,27.6162294238683,27.9619367283951,28.5040380658436,29.7187217078189,30.3805426954732,32.3153377914952,32.9838846021948,34.7527760631001,36.6987808641975,37.5861411179698,38.1582844650206,39.7913143004115,40.6665680727023,41.8287902949246,43.825462962963,44.2218381344307,44.9137011316872,45.9956618655693,49.0944727366255,51.746688957476,53.5953935185185,55.5835468106996,56.7394915980796,58.8276354595336,59.9414317558299,61.0610570987654,63.7330024005487,64.1746647805213,65.953869170096,67.7528026406036,70.5153223593964,71.9837937242798,74.4041932441701,78.4056095679012,80.4560888203018,82.2016640946502,86.4178583676269,87.7415003429355,89.8632733196159,94.8157210219479,96.655009430727,100.247047325103,107.409152091907,110.922273662551,117.23378600823,120.155483539095,122.713538237311,134.002608024691,135.98
Paquetes turísticos,6.19018797327394,6.21975974680577,5.95208421052632,6.41605514007737,6.32632010315321,6.65262932833197,7.376118063533,7.53315437815028,7.70803572851952,8.27397829093893,7.65806962841402,7.6907005509319,8.92149815965303,8.23879807759934,7.99763516586567,8.38767666158715,7.97622112296331,8.09552793341929,11.3346568514828,11.6497491970461,11.3581103270426,10.9833645762513,10.9797955691009,12.0632441683273,13.0284056734263,11.2806118860626,10.4872725823467,10.9950913140312,11.2500203962021,11.8108643769781,13.4781005743758,13.8487674598523,12.8958425506975,12.6082825460087,12.5496488571094,12.6077726878443,14.188332997304,13.4959456101278,13.4148781619974,13.4429203610362,13.7411873871762,16.0024083460321,17.8480949009495,17.3540423397023,15.4150517407103,14.3596453405228,13.9701137029657,14.0940092369007,16.7524097057789,14.992379322471,14.8348331496894,15.0882326573672,15.5639303246982,16.958392404173,17.8944919939046,17.6874895791818,16.8115532528426,16.755468854765,16.3832723947954,16.2813007619271,19.4439509553394,18.1234183096941,17.7716161762982,17.9332412143946,18.0183875278396,19.9879696166921,21.0938519751495,20.9128523268081,20.5722670730278,20.0262089790177,20.6869851600047,22.3792044074552,25.9344453874106,25.1100047356699,27.241721720783,27.3345159066932,28.6203781971633,31.0697368186613,34.8273914898605,35.2658695111945,35.4229058258117,36.1270199507678,37.26400365725,36.6552330090259,38.7181191419529,39.4309008557027,41.1812439338882,42.2544953698277,41.9929381315203,43.955382206072,50.0497168444497,51.6440433243465,51.6833024030008,52.9742632751143,53.7696420114875,55.5694413316141,57.6251894502403,59.1812765678115,60.2463702731216,61.5118382370179,64.8947471574259,65.9562718555855,78.5166277341461,81.1490254366428,83.5861474621967,85.3477074199977,91.3579154612589,99.1791397022623,117.867480858047,108.760904184738,102.285195639433,105.84655491736,106.9198063533,117.306127019107,120.761435798851,108.74
Educación,7.61212598602533,7.69820502570282,7.74906991278497,7.76863333089349,7.75624316609143,7.76732910301959,7.83710529427331,8.05817191889959,8.30858367068866,8.69267877955261,8.76180285686938,8.89939889756597,9.43608866767639,9.75888506646698,9.69628212851971,9.79083864937756,9.86648386606384,9.86322329637908,9.91147972771344,10.0823335791945,11.3135246921574,11.411993896637,12.1136684927959,12.1997475324734,12.4651579048123,13.0566252456266,13.1453127410519,13.2816045538746,13.4935415833835,13.6076615223499,13.7615604114703,14.002842568142,15.1342602487515,15.8111545153063,16.2943709425867,16.5369573271324,16.7945423322279,17.9787812417303,18.0968138643184,18.1861534736807,18.2004999802936,18.2004999802936,18.2337577910781,18.3048382102057,20.1398868287849,21.4186822591452,23.0222304301069,23.127220773956,23.4493650588096,23.7102106335899,23.8993236753056,24.0323549184435,24.1034353375711,24.1093043630037,24.1093043630037,24.1093043630037,27.727884599143,28.0161189592753,28.2671828250013,29.090150613433,29.0934111831178,29.7077025117253,29.752046259438,30.6565282899886,30.6454423530604,30.663701543295,30.663701543295,31.2669069349744,34.6272500520813,35.0700354152708,35.1782863288046,35.4978221579104,36.6833652952868,37.0015968965187,37.7410941010208,39.1724841926275,39.4483283879577,39.5265820603918,40.0443605263306,40.4128049007077,46.5674562376483,48.0353647097243,50.7585925104303,51.3031076477842,51.9421793059958,52.6523313833351,53.4576920954692,54.5369406611226,58.1483476439555,58.8298067080689,58.8271982523211,60.1431641770876,66.3558536544168,70.6774127145889,70.9871668346405,70.8789159211067,71.1710629648606,71.9653377400666,71.9881617278598,71.998595550851,72.9728537726554,74.0997066557061,74.0997066557061,76.3253715225188,90.1091038078454,94.8004114702686,95.5601242068162,97.082810249596,100.744430005574,103.913051625217,104.888614074896,107.583148862376,107.635970091269,107.635970091269,107.649664483945,115.82
Restaurantes y hoteles,7.03487906009476,7.29089621165019,7.37851373196407,7.49844409664901,7.46550985142465,7.61526745706751,7.80417331646764,7.90049044872757,7.94585271101773,8.03595583474476,8.3895329202667,8.61820843427738,8.99602015307763,9.21972446026199,9.5074330553352,9.88089496816242,10.229500846858,10.349431211543,10.778197800313,11.1796227515383,11.7575255450979,12.0334275239586,12.2869590721009,12.3118151062324,12.4727579272345,12.5125275818451,12.6803058122333,12.7132400574577,12.7486599060952,13.0046770576507,13.5247895718543,13.8174693737538,14.0337168706987,14.15861844221,14.3263966725982,14.3742445383016,14.5892492335399,14.7427352443025,14.9446905216217,15.0956909289711,15.2205925004824,15.9706233304033,17.5632737173852,18.0896002401218,18.5388730570504,18.7576061574084,19.25845524516,19.8338724353065,20.7746733271874,20.8716118603006,21.065488926527,21.3550617241601,21.7105030122419,22.3511672919838,23.1223257509165,23.3143386145831,23.5852693866175,23.8568215595052,24.2222052612396,24.7112477327788,25.5172046394957,25.7054890980426,25.957156443625,26.2473506421114,26.7090514761057,27.4180698497095,28.3793769697489,28.8727692472611,29.1089015715113,29.5587957892931,30.1491265999185,30.8979146281328,32.2643751045173,32.5632689149497,34.2963558947752,35.5136801663701,36.4401888386253,37.9296866839611,39.824337885642,40.9807648736145,41.9501502047467,43.4514546662951,44.2754321977574,45.2814801792338,47.2873621336535,48.3922128508029,51.4134637994983,52.5009152927556,54.668982869884,57.2496606135969,59.54138696053,61.3695482709088,62.9379640246125,63.5792497052076,64.3591077760865,64.9152615397809,65.5155347640589,66.8248263619407,68.9910297365092,70.0070201316382,72.9785590120704,77.2270766460133,82.9495571039599,84.9144266020625,87.6523187616577,91.2955919644963,93.7358331153657,97.0833195120382,101.977472632549,105.961273502991,109.099347812105,115.069145809661,120.910935231439,130.073490813198,138.304566515876,144.92
Servicios de alimentos y bebidas preparadas fuera del hogar,6.70556684619671,6.88360121337543,6.9806033270542,7.10008154024391,7.06045262794832,7.17460755441175,7.23375518470369,7.35145896898464,7.43130826987875,7.54013990961591,7.92045917239306,8.14048835707905,8.47999575495476,8.73610499411884,9.06910615266244,9.468352657133,9.82737877300505,9.93325303122761,10.1911366993005,10.6382927843075,11.2557940445553,11.5468003855916,11.8330749162046,11.8579169209272,11.852002157898,11.9442724611534,12.203930558135,12.2376447074014,12.2453338993394,12.4422955082115,12.7421739937916,13.040278050463,13.3797854483387,13.575564104605,13.7488666613604,13.7802149054151,13.8346307252837,14.0280434763383,14.2900674785316,14.4456257461994,14.5639210067832,15.2932112882828,16.524073474658,17.1427576875116,17.7969304785404,18.0690095778833,18.5723559116677,19.134849875744,19.7227773208458,20.1699334058529,20.4112557374439,20.7111342230241,21.0630626232611,21.4883340850601,21.848543153538,22.1129330609429,22.5240090914719,22.8664738708622,23.2621715175152,23.740675846577,24.2446136566643,24.6545067345874,24.9549766964704,25.2962585232549,25.7582015158349,26.2089064586594,26.6199824891884,27.1866167873851,27.7544340381877,28.3459103411071,29.0302484235848,29.8269670036171,30.6579912092188,31.3736775357512,33.2734994207282,34.4304270692385,35.3602278174277,36.303632520584,37.1447118233354,38.3897694409806,39.8944851556074,41.5393807540262,42.4532116420366,43.410811776463,44.4435294013602,45.9529769264104,49.3143367559011,50.4481968285975,52.6206892892202,54.7925902735401,56.0500688935466,57.9723668780345,59.6113477134241,60.2217512580368,60.961688112989,61.4875105462843,62.0559192733898,63.2962450806116,65.3480763754389,66.3104083202887,69.1246525695789,72.9254792921387,76.8558393250378,79.648790427423,83.3762740884207,87.3178721710753,90.5905105551281,94.0258049224837,98.013538156766,101.954544763118,105.492756007181,110.734419003653,116.14761012797,123.875248025612,128.314869155324,133.76
Servicios de alojamiento,7.7047973532125,8.65593037768613,8.6125405293575,8.68898930974604,8.73926643558715,9.1910718404059,10.6256917462557,10.4714167299761,10.1428935926308,10.0154789586499,9.95624837204255,10.1835285299544,10.8150918778489,10.6201819242457,10.3391810017365,10.3136980749403,10.4176959653788,10.6346452070219,12.6381542354026,12.4212049937595,12.3778151454309,12.3964107947146,12.2207852181463,12.23387104542,14.0328279316801,13.5211032125027,12.6925637277512,12.7015171885175,13.0045573990666,13.763535380942,16.325602615585,16.4488848830584,15.3338346537877,14.690562934122,14.7325753269481,14.9343725580638,16.6988930567614,16.3875881131973,15.9068561428261,15.9530009021598,16.0948788189169,16.7705207428913,21.4297639800847,20.8174850092251,19.0205943062188,18.6128674774799,18.8966233109941,19.3794214646191,23.5448469041676,20.0536859330909,19.6927925914369,19.7609766388105,20.0213157287823,22.6067997069677,27.2591556666486,26.6379232350228,25.3871936387562,24.828635432494,24.748054285598,25.1640458473519,28.7282119600608,26.5910897479379,26.2508582388214,25.9188914627198,26.1964487464728,29.2557774175168,35.438486440471,35.0045879571847,31.7847857200998,30.6242794592468,30.0347285041784,30.0078681218797,36.2945750352724,32.2441671301823,31.627067065064,32.9962578345453,33.5362203915238,40.0026852479922,51.8797953182657,51.6848853646625,46.858970011667,46.325894732201,45.9264326364771,47.0442377767528,58.1616811373996,54.7387042136965,53.1546303858259,53.3584938001954,54.6629441610593,60.4048674232147,72.3281222528218,72.5044365571413,72.7627094638594,73.4679666811374,74.3633127577599,75.0107168439331,75.70426568944,77.2174005589321,79.7209259347189,80.8945180228457,84.32920331832,91.5112563083351,113.250947776481,106.060630053451,97.7036075198068,96.934987349414,89.9933003445843,91.177912076731,103.413160577654,106.310638227154,104.20037639733,115.285449553668,123.250585996853,143.501936794552,187.091516171044,203.07
Seguros y servicios financieros,9.52787586151087,9.52031405527157,9.87487874782515,9.91352797971488,9.9857852393348,10.0891299246052,10.2176806306732,10.4882252539012,10.6411417800736,10.8360683409088,11.0133506871856,11.1343395870143,11.2612098916958,11.4351314351995,11.6745886327772,12.3517903915407,12.6601440459652,12.7660093333154,13.1516614515194,13.3961598532565,13.8448270234547,14.1960309132352,14.3707926574323,14.491781557261,14.841305045655,15.4109611156819,15.6050474758237,15.7251961749592,16.0495136425556,16.3729909094587,16.8065344671783,17.2434388276709,17.3963553538433,17.5005402398069,17.945846607232,18.5239046841914,18.8280573351496,19.5136611008457,19.9850136897617,20.3967120294566,20.6118034069299,20.8907500370905,21.1982634908218,21.7267497268791,22.4619253334772,22.7400317629446,23.7642364080223,24.0011730035202,24.2885216406134,25.1556087560525,26.1655299893449,27.5157325034056,28.2551091134699,28.6289984219684,29.1826906788234,30.094308431005,31.0143281901191,31.4033411110961,31.8377248695089,32.8736923242923,33.4357865880798,32.9686350026301,33.5660176955343,33.89789696937,34.6574383960725,35.3043929298788,36.4033754366562,37.6107438328635,39.0113583885195,39.7482143965041,39.8801259053451,40.3464372901016,41.5907745168121,42.9040082003696,44.2516901123505,45.5195529584721,47.4671381654371,48.4375699661465,49.3248218982237,50.4406084188662,51.9731344833632,54.0165025693592,55.3230146473706,56.5026564207005,57.9679664297371,59.048464521263,59.684496446057,63.5426980294836,64.5509388613895,65.2323416236192,68.049534548103,69.3703300378998,71.0339274105445,71.5456096327367,70.3668080601001,70.8776500815991,70.956628946765,72.2883470455741,73.289866271934,74.707284841455,76.7682971420094,80.0207140255992,83.0807249504336,84.97705791511,87.3018932333464,91.4844122843694,92.5665907772818,94.3377338386631,99.1344395964555,101.745783351092,104.48147680833,106.846641759842,111.274499413296,116.651783850127,122.013104473787,124.59
